"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1343",NA,"Gerald Green","SG",78,76,66,58,77,59,43,NA,NA,NA
"1344",NA,"Thabo Sefolosha","SF",78,63,61,52,68,75,53,NA,NA,NA
"1345",NA,"Aron Baynes","C",78,60,69,43,56,64,85,NA,NA,NA
"1346",NA,"Allen Crabbe","SG",78,83,59,62,69,60,43,NA,NA,NA
"1347",NA,"Mike James","PG",78,81,64,89,76,62,56,NA,NA,NA
"1348",NA,"Malik Monk","SG",78,84,61,67,77,63,39,NA,NA,NA
"1349",NA,"Donovan Mitchell","SG",78,75,57,68,86,72,50,NA,NA,NA
"1350",NA,"Cory Joseph","PG",78,83,54,80,71,67,45,NA,NA,NA
"1351",NA,"Justin Holiday","SG",78,81,63,59,70,69,47,NA,NA,NA
"1352",NA,"Lauri Markkanen","PF",78,79,67,55,63,56,75,NA,NA,NA
"1353",NA,"Pascal Siakam","PF",77,69,78,39,73,67,69,NA,NA,NA
"1354",NA,"Jerami Grant","SF",77,62,78,47,75,75,66,NA,NA,NA
"1355",NA,"Raul Neto","PG",77,77,55,78,78,69,38,NA,NA,NA
"1356",NA,"Robin Lopez","C",77,53,70,43,59,68,80,NA,NA,NA
"1357",NA,"Boban Marjanovic","C",77,47,65,32,49,57,90,NA,NA,NA
"1358",NA,"Scott Brooks","PG",77,83,51,78,66,56,37,NA,NA,NA
"1359",NA,"Andrew Bogut","C",77,35,62,50,60,74,83,NA,NA,NA
"1360",NA,"Derrick Jones Jr.","SF",77,59,78,49,76,62,55,NA,NA,NA
"1361",NA,"Lance Stephenson","SG",77,72,64,71,79,69,65,NA,NA,NA
"1362",NA,"Jumaine Jones","SF",77,73,65,56,71,65,69,NA,NA,NA
"1363",NA,"Damon Jones","SG",77,82,53,62,71,58,40,NA,NA,NA
"1364",NA,"Bismack Biyombo","C",77,35,62,42,67,72,86,NA,NA,NA
"1365",NA,"Demarre Carroll","SF",77,65,64,58,68,73,54,NA,NA,NA
"1366",NA,"Beno Udrih","PG",77,75,53,80,70,58,39,NA,NA,NA
"1367",NA,"Mychal Thompson","C",77,50,69,39,52,68,80,NA,NA,NA
"1368",NA,"Brian Shaw","PG",77,70,54,84,73,62,48,NA,NA,NA
"1369",NA,"Ron Harper","PG",77,72,58,68,76,74,46,NA,NA,NA
"1370",NA,"Al-Farouq Aminu","SF",77,70,63,55,72,72,65,NA,NA,NA
"1371",NA,"Ed Davis","C",77,42,66,42,67,63,82,NA,NA,NA
"1372",NA,"Charles Oakley","PF",77,71,57,48,63,75,73,NA,NA,NA
"1373",NA,"Gary Harris","SG",77,81,52,66,70,62,39,NA,NA,NA
"1374",NA,"Zach Randolph","PF",77,59,67,48,62,62,79,NA,NA,NA
"1375",NA,"Nikola Vucevic","C",77,62,71,48,62,59,80,NA,NA,NA
"1376",NA,"Harrison Barnes","SF",77,73,67,62,77,63,52,NA,NA,NA
"1377",NA,"Jae Crowder","SF",77,72,61,64,76,73,56,NA,NA,NA
"1378",NA,"Tristan Thompson","PG",77,41,73,42,68,71,84,NA,NA,NA
"1379",NA,"Khris Middleton","SG",77,78,61,67,64,68,43,NA,NA,NA
"1380",NA,"Louis Williams","SG",77,79,54,73,68,54,35,NA,NA,NA
"1381",NA,"Otto Porter","SF",77,77,66,59,70,61,60,NA,NA,NA
"1382",NA,"Rudy Gay","SF",77,72,69,60,72,59,55,NA,NA,NA
"1383",NA,"Clint Capela","C",77,38,67,36,68,69,84,NA,NA,NA
"1384",NA,"Serge Ibaka","PF",77,61,67,39,69,73,60,NA,NA,NA
"1385",NA,"Steven Adams","C",77,41,66,39,64,74,71,NA,NA,NA
"1386",NA,"Evan Turner","SF",77,71,62,78,75,64,58,NA,NA,NA
"1387",NA,"Darvin Ham","SF",77,66,65,47,77,62,56,NA,NA,NA
"1388",NA,"George Lynch","SF",77,73,62,48,68,66,69,NA,NA,NA
"1389",NA,"Tyrone Hill","PF",77,45,65,35,64,68,80,NA,NA,NA
"1390",NA,"Jud Buechler","SF",76,81,57,59,70,56,51,NA,NA,NA
"1391",NA,"Jonas Valanciunas","C",76,50,67,37,61,60,83,NA,NA,NA
"1392",NA,"Enes Kanter","C",76,61,73,43,60,43,84,NA,NA,NA
"1393",NA,"Dennis Schroder","PG",76,78,51,79,78,59,34,NA,NA,NA
"1394",NA,"Danilo Gallinari","SF",76,75,63,56,66,56,51,NA,NA,NA
"1395",NA,"Ricky Rubio","PG",76,76,48,85,69,67,45,NA,NA,NA
"1396",NA,"Markelle Fultz","PG",76,76,57,79,79,62,49,NA,NA,NA
"1397",NA,"Derrick Rose","PG",76,73,58,80,85,62,44,NA,NA,NA
"1398",NA,"Nerlens Noel","C",76,48,70,42,70,76,74,NA,NA,NA
"1399",NA,"Dirk Nowitzki","PF",76,78,66,52,51,58,62,NA,NA,NA
"1400",NA,"Aaron Gordon","PF",76,67,71,48,76,64,63,NA,NA,NA
"1401",NA,"Wilson Chandler","SF",76,74,65,59,72,66,62,NA,NA,NA
"1402",NA,"Jrue Holiday","PG",76,72,55,82,75,67,39,NA,NA,NA
"1403",NA,"Dikembe Mutombo","C",76,35,56,31,51,72,82,NA,NA,NA
"1404",NA,"Sam Cassell","PG",76,75,59,77,71,55,45,NA,NA,NA
"1405",NA,"Brian Scalabrine","PF",76,78,58,60,58,57,57,NA,NA,NA
"1406",NA,"Antoine Carr","PF",76,58,70,41,64,70,49,NA,NA,NA
"1407",NA,"Kyle Korver","SG",76,80,50,68,59,61,46,NA,NA,NA
"1408",NA,"Steve Kerr","PG",76,85,44,75,69,58,32,NA,NA,NA
"1409",NA,"Tony Allen","SG",76,65,60,60,79,75,44,NA,NA,NA
"1410",NA,"Brian Scalabrine","PF",76,78,54,54,54,47,74,NA,NA,NA
"1411",NA,"Matt Barnes","SF",76,66,58,60,73,69,61,NA,NA,NA
"1412",NA,"Danny Ainge","SG",76,78,50,79,65,56,38,NA,NA,NA
"1413",NA,"Iman Shumpert","SG",75,74,59,64,81,70,57,NA,NA,NA
"1414",NA,"Al-Farouq Aminu","SF",75,61,61,57,72,72,88,NA,NA,NA
"1415",NA,"Kyle Kuzma","PF",75,78,74,78,75,63,70,NA,NA,NA
"1416",NA,"T.J. Leaf","PF",75,73,72,56,67,58,65,NA,NA,NA
"1417",NA,"Terry Rozier","PG",75,82,60,74,77,65,54,NA,NA,NA
"1418",NA,"Isaiah Whitehead","PG",75,78,59,72,73,68,45,NA,NA,NA
"1419",NA,"David Nwaba","SG",75,64,62,50,78,80,70,NA,NA,NA
"1420",NA,"Mike James","PG",75,76,64,85,76,56,38,NA,NA,NA
"1421",NA,"Dejounte Murray","PG",75,74,62,85,74,61,85,NA,NA,NA
"1422",NA,"Al Jefferson","C",75,51,74,51,62,62,78,NA,NA,NA
"1423",NA,"Darren Collison","PG",75,81,53,78,76,62,36,NA,NA,NA
"1424",NA,"D'Angelo Russell","PG",75,75,56,74,71,55,44,NA,NA,NA
"1425",NA,"Jeremy Lin","PG",75,75,53,77,73,61,42,NA,NA,NA
"1426",NA,"Kenneth Faried","PF",75,41,69,42,72,66,84,NA,NA,NA
"1427",NA,"Mason Plumlee","C",75,45,74,62,69,67,75,NA,NA,NA
"1428",NA,"Julius Randle","PF",75,58,70,65,76,56,77,NA,NA,NA
"1429",NA,"Lonzo Ball","PG",75,70,54,85,76,64,49,NA,NA,NA
"1430",NA,"Tim Hardaway Jr.","SG",75,78,56,70,69,54,33,NA,NA,NA
"1431",NA,"Willy Hernangomez","C",75,52,64,40,60,58,82,NA,NA,NA
"1432",NA,"Patrick Beverly","PG",75,60,46,71,76,71,49,NA,NA,NA
"1433",NA,"J.J. Redick","SG",75,82,49,59,63,53,32,NA,NA,NA
"1434",NA,"Amir Johnson","PF",75,54,68,50,67,70,71,NA,NA,NA
"1435",NA,"Robert Covington","SF",75,66,58,57,71,78,56,NA,NA,NA
"1436",NA,"Ben Simmons","SF",75,46,73,73,81,65,71,NA,NA,NA
"1437",NA,"Dario Saric","PF",75,68,67,70,67,59,67,NA,NA,NA
"1438",NA,"Greg Monroe","C",75,53,69,57,61,61,76,NA,NA,NA
"1439",NA,"Nicolas Batum","PG",75,72,61,72,73,69,49,NA,NA,NA
"1440",NA,"James Johnson","SF",75,65,65,68,68,62,53,NA,NA,NA
"1441",NA,"Dion Waiters","SG",75,73,58,72,73,60,36,NA,NA,NA
"1442",NA,"Tyler Johnson","SG",75,76,60,72,71,60,42,NA,NA,NA
"1443",NA,"Derrick Favors","PF",75,45,76,45,71,70,69,NA,NA,NA
"1444",NA,"Eric Gordon","SG",75,76,58,55,77,61,31,NA,NA,NA
"1445",NA,"Luc Mbah A Moute","PF",75,61,64,48,69,79,49,NA,NA,NA
"1446",NA,"Nene","C",75,53,73,46,64,62,69,NA,NA,NA
"1447",NA,"Marcin Gortat","C",75,48,66,46,66,65,79,NA,NA,NA
"1448",NA,"Markieff Morris","PF",75,68,68,42,66,60,61,NA,NA,NA
"1449",NA,"Trevor Booker","PF",75,56,71,51,72,56,79,NA,NA,NA
"1450",NA,"Taj Gibson","PF",75,55,71,38,64,68,66,NA,NA,NA
"1451",NA,"Andre Iguodala","SF",75,58,58,74,77,80,42,NA,NA,NA
"1452",NA,"Jusuf Nurkic","C",75,49,63,41,53,58,83,NA,NA,NA
"1453",NA,"Joseph Young","PG",75,82,52,73,77,48,52,NA,NA,NA
"1454",NA,"Malcolm Delaney","PG",75,81,54,81,76,58,40,NA,NA,NA
"1455",NA,"Luke Kennard","SG",75,87,55,61,66,50,46,NA,NA,NA
"1456",NA,"Terrance Ferguson","SF",75,81,69,63,75,62,50,NA,NA,NA
"1457",NA,"Delon Wright","PG",75,80,53,84,73,67,79,NA,NA,NA
"1458",NA,"Dragan Bender","C",75,71,68,63,70,71,77,NA,NA,NA
"1459",NA,"Troy Daniels","SG",75,87,54,57,71,50,43,NA,NA,NA
"1460",NA,"Javale McGee","C",74,37,67,33,63,68,82,NA,NA,NA
"1461",NA,"Zaza Pachulia","C",74,44,61,47,56,67,82,NA,NA,NA
"1462",NA,"Gogui Dieng","C",74,60,68,39,65,66,70,NA,NA,NA
"1463",NA,"Ryan Anderson","PF",74,75,63,44,53,54,55,NA,NA,NA
"1464",NA,"Trevor Ariza","SF",74,63,62,61,72,71,51,NA,NA,NA
"1465",NA,"Alan Williams","PF",74,45,60,31,68,55,88,NA,NA,NA
"1466",NA,"Josh Jackson","SF",74,65,63,63,76,73,58,NA,NA,NA
"1467",NA,"T.J. Warren","SF",74,68,62,55,68,56,52,NA,NA,NA
"1468",NA,"Ekpe Udoh","C",74,49,69,56,68,74,80,NA,NA,NA
"1469",NA,"Joe Ingles","SF",74,71,53,65,65,70,44,NA,NA,NA
"1470",NA,"Milos Teodosic","PG",74,78,52,86,68,58,45,NA,NA,NA
"1471",NA,"Ersan Ilyasova","PF",74,76,64,54,62,64,67,NA,NA,NA
"1472",NA,"Tyreke Evans","SF",74,67,59,78,76,64,52,NA,NA,NA
"1473",NA,"Robin Lopez","C",74,54,68,40,59,66,71,NA,NA,NA
"1474",NA,"Nikola Mirotic","PF",74,68,68,54,67,61,66,NA,NA,NA
"1475",NA,"Malcolm Brogdon","PG",74,78,57,72,73,67,42,NA,NA,NA
"1476",NA,"Willie Cauley-Stein","C",74,49,63,35,68,70,72,NA,NA,NA
"1477",NA,"Kyle O'Quinn","C",74,57,61,51,64,64,85,NA,NA,NA
"1478",NA,"Cody Zeller","C",74,49,70,40,68,63,68,NA,NA,NA
"1479",NA,"Larry Nance Jr.","PF",74,56,74,45,70,69,69,NA,NA,NA
"1480",NA,"Elfrid Payton","PG",74,61,51,79,76,65,52,NA,NA,NA
"1481",NA,"Seth Curry","SG",74,82,47,69,69,47,39,NA,NA,NA
"1482",NA,"Will Barton","SG",74,72,61,72,70,58,49,NA,NA,NA
"1483",NA,"Victor Oladipo","SG",74,75,57,65,78,65,40,NA,NA,NA
"1484",NA,"Thaddeus Young","PF",74,64,70,48,72,68,65,NA,NA,NA
"1485",NA,"Tobias Harris","SF",74,72,65,59,67,58,54,NA,NA,NA
"1486",NA,"Bojan Bogdanovic","SF",74,77,60,54,68,54,44,NA,NA,NA
"1487",NA,"Bryn Forbes","SG",74,87,55,60,68,50,36,NA,NA,NA
"1488",NA,"Pat Connaughton","SG",74,78,55,55,74,52,54,NA,NA,NA
"1489",NA,"Dillon Brooks","SF",74,73,64,50,71,70,43,NA,NA,NA
"1490",NA,"Joe Harris","SG",73,83,57,51,66,56,46,NA,NA,NA
"1491",NA,"Cory Joseph","PG",73,76,50,78,69,65,43,NA,NA,NA
"1492",NA,"Rajon Rondo","PG",73,56,50,81,79,71,59,NA,NA,NA
"1493",NA,"J.J. Barea","PG",73,78,48,78,68,48,41,NA,NA,NA
"1494",NA,"Ish Smith","PG",73,70,49,84,74,59,42,NA,NA,NA
"1495",NA,"Reggie Jackson","PG",73,71,54,79,77,60,43,NA,NA,NA
"1496",NA,"Jamal Murray","SG",73,74,49,68,74,54,41,NA,NA,NA
"1497",NA,"Wesley Matthews","SG",73,68,64,65,72,68,36,NA,NA,NA
"1498",NA,"Dennis Smith Jr.","PG",73,68,56,73,74,59,40,NA,NA,NA
"1499",NA,"Bismack Biyombo","C",73,35,59,42,67,70,81,NA,NA,NA
"1500",NA,"Marreese Speights","C",73,71,65,42,62,57,77,NA,NA,NA
"1501",NA,"Jonathan Isaac","SF",73,53,60,54,72,74,61,NA,NA,NA
"1502",NA,"Terrence Ross","SF",73,77,65,58,71,62,40,NA,NA,NA
"1503",NA,"Evan Fournier","SG",73,73,53,68,65,56,35,NA,NA,NA
"1504",NA,"Jordan Clarkson","PG",73,74,55,70,74,51,36,NA,NA,NA
"1505",NA,"Kentavious Caldwell-Pope","SG",73,75,50,63,71,62,34,NA,NA,NA
"1506",NA,"Michael Kidd-Gilchrist","SF",73,46,62,57,76,74,69,NA,NA,NA
"1507",NA,"Jeremy Lamb","SG",73,71,59,66,69,59,59,NA,NA,NA
"1508",NA,"Marvin Williams","PF",73,66,65,55,66,60,66,NA,NA,NA
"1509",NA,"Joakim Noah","C",73,33,51,54,65,73,85,NA,NA,NA
"1510",NA,"Skal Labissiere","C",73,61,66,46,69,60,70,NA,NA,NA
"1511",NA,"Buddy Hield","SG",73,76,51,60,71,56,45,NA,NA,NA
"1512",NA,"De'Aaron Fox","PG",73,59,52,76,81,64,35,NA,NA,NA
"1513",NA,"Richaun Holmes","PF",73,61,69,45,63,59,68,NA,NA,NA
"1514",NA,"Marcus Smart","PG",73,65,54,71,77,71,44,NA,NA,NA
"1515",NA,"Jayson Tatum","SF",73,73,60,59,72,61,55,NA,NA,NA
"1516",NA,"Marcus Morris","SF",73,72,64,47,69,61,49,NA,NA,NA
"1517",NA,"Aron Baynes","C",73,52,66,43,54,60,78,NA,NA,NA
"1518",NA,"Dewayne Dedmon","C",73,42,52,35,59,69,80,NA,NA,NA
"1519",NA,"Montrezl Harrell","PF",73,52,73,40,66,58,66,NA,NA,NA
"1520",NA,"Austin Rivers","SG",73,66,52,71,71,59,30,NA,NA,NA
"1521",NA,"Joe Johnson","SF",73,73,58,60,69,58,43,NA,NA,NA
"1522",NA,"Rodney Hood","SG",73,74,59,61,64,63,35,NA,NA,NA
"1523",NA,"Frank Kaminsky","C",73,69,66,46,60,53,58,NA,NA,NA
"1524",NA,"Justise Winslow","SF",73,49,57,66,76,69,54,NA,NA,NA
"1525",NA,"Kelly Olynyk","C",73,60,69,55,60,59,67,NA,NA,NA
"1526",NA,"Marquese Chriss","PF",73,66,71,42,73,64,55,NA,NA,NA
"1527",NA,"Tyler Ulis","PG",73,71,51,79,76,56,33,NA,NA,NA
"1528",NA,"Alex Len","C",73,55,64,35,62,67,81,NA,NA,NA
"1529",NA,"Tony Parker","PG",73,74,52,76,73,61,33,NA,NA,NA
"1530",NA,"Manu Ginobili","SG",73,70,52,75,67,67,47,NA,NA,NA
"1531",NA,"Patrick Mills","PG",73,78,46,75,73,52,32,NA,NA,NA
"1532",NA,"Tyson Chandler","C",73,34,61,39,61,70,87,NA,NA,NA
"1533",NA,"Jared Dudley","PF",73,74,55,55,65,70,52,NA,NA,NA
"1534",NA,"Tarik Black","C",73,38,60,35,65,66,85,NA,NA,NA
"1535",NA,"C.J. Miles","SF",73,74,60,58,67,61,42,NA,NA,NA
"1536",NA,"Jamal Crawford","SG",73,76,55,69,68,55,29,NA,NA,NA
"1537",NA,"Ian Mahinmi","C",73,42,68,39,63,73,71,NA,NA,NA
"1538",NA,"David West","PF",73,61,67,54,56,66,66,NA,NA,NA
"1539",NA,"Jodie Meeks","SG",72,74,56,56,73,61,41,NA,NA,NA
"1540",NA,"Spencer Hawes","C",72,63,65,53,57,58,68,NA,NA,NA
"1541",NA,"Nick Young","SF",72,74,61,53,71,59,37,NA,NA,NA
"1542",NA,"P.J. Tucker","SF",72,55,58,55,70,70,55,NA,NA,NA
"1543",NA,"Normal Powell","SG",72,70,51,57,71,65,47,NA,NA,NA
"1544",NA,"Patrick Patterson","PF",72,58,64,38,66,69,55,NA,NA,NA
"1545",NA,"Danny Green","SG",72,69,52,62,71,72,39,NA,NA,NA
"1546",NA,"Evan Turner","SF",72,64,60,73,73,62,54,NA,NA,NA
"1547",NA,"Wayne Ellington","SG",72,81,50,62,66,48,35,NA,NA,NA
"1548",NA,"Brandan Wright","C",72,46,72,44,62,70,68,NA,NA,NA
"1549",NA,"Thabo Sefolosha","SF",72,61,56,54,66,74,50,NA,NA,NA
"1550",NA,"Willie Reed","PF",72,40,61,40,59,60,83,NA,NA,NA
"1551",NA,"Kent Bazemore","SF",72,70,55,67,76,68,47,0,NA,NA
"1552",NA,"Marco Belinelli","SG",72,78,55,68,59,55,36,NA,NA,NA
"1553",NA,"Mike Muscala","C",72,64,63,50,61,59,63,NA,NA,NA
"1554",NA,"Jaylen Brown","SF",72,54,62,60,75,65,51,NA,NA,NA
"1555",NA,"Bobby Portis","PF",72,60,63,45,58,52,73,NA,NA,NA
"1556",NA,"Kyle Korver","SG",72,84,48,65,57,56,43,NA,NA,NA
"1557",NA,"Channing Frye","PF",72,71,60,40,57,61,61,NA,NA,NA
"1558",NA,"J.R. Smith","SG",72,70,53,62,72,62,39,NA,NA,NA
"1559",NA,"Justin Anderson","SF",72,59,55,56,81,66,65,NA,NA,NA
"1560",NA,"Jerryd Bayless","PG",72,76,50,74,72,51,37,NA,NA,NA
"1561",NA,"Jahlil Okafor","C",72,49,76,51,68,52,64,NA,NA,NA
"1562",NA,"T.J McConnel","PG",72,64,50,81,68,62,46,NA,NA,NA
"1563",NA,"John Henson","C",72,40,68,40,60,70,75,NA,NA,NA
"1564",NA,"Cristiano Felicio","C",72,44,63,34,71,54,78,0,NA,NA
"1565",NA,"Tony Snell","SF",72,75,52,58,71,66,42,NA,NA,NA
"1566",NA,"Thon Maker","C",72,66,63,47,70,59,64,NA,NA,NA
"1567",NA,"Vince Carter","SF",72,72,62,63,66,57,48,NA,NA,NA
"1568",NA,"Mindaugas Kuzminskas","PF",72,65,66,50,72,66,54,NA,NA,NA
"1569",NA,"Malik Monk","SG",72,75,56,64,74,60,36,NA,NA,NA
"1570",NA,"Brandon Ingram","SF",72,68,62,62,73,62,48,NA,NA,NA
"1571",NA,"Ivica Zubac","C",72,49,63,42,58,52,74,NA,NA,NA
"1572",NA,"Yogi Ferrell","PG",72,77,46,77,73,52,40,NA,NA,NA
"1573",NA,"Jon Leuer","PF",72,66,66,47,59,53,66,NA,NA,NA
"1574",NA,"Anthony Tolliver","PF",72,68,60,51,62,59,57,NA,NA,NA
"1575",NA,"Lance Stephenson","SG",72,65,62,75,75,65,53,NA,NA,NA
"1576",NA,"Juan Hernangomez","PF",72,65,61,51,65,59,60,NA,NA,NA
"1577",NA,"Salah Mejri","C",72,38,60,28,56,63,79,NA,NA,NA
"1578",NA,"Dwight Powll","PF",72,56,67,53,65,64,74,NA,NA,NA
"1579",NA,"Demarre Carroll","SF",72,63,62,56,66,71,52,NA,NA,NA
"1580",NA,"Sean Kilpatrick","SG",72,77,58,61,68,46,42,NA,NA,NA
"1581",NA,"Glenn Robinson III","SF",72,70,66,48,69,61,51,NA,NA,NA
"1582",NA,"Darius Miller","SF",72,78,54,54,70,55,39,NA,NA,NA
"1583",NA,"Jordan Crawford","SG",72,78,58,67,72,49,40,NA,NA,NA
"1584",NA,"Rondae Hollis-Jefferson","SF",72,52,64,51,74,67,63,NA,NA,NA
"1585",NA,"Ian Clark","SG",71,78,50,58,65,52,38,NA,NA,NA
"1586",NA,"Allen Crabbe","SG",71,72,53,58,66,56,39,NA,NA,NA
"1587",NA,"Timofey Mozgov","C",71,47,64,36,57,64,67,NA,NA,NA
"1588",NA,"Caris Levert","SG",71,67,60,64,72,61,52,NA,NA,NA
"1589",NA,"Darrell Arthur","PF",71,65,61,41,67,66,55,NA,NA,NA
"1590",NA,"Lucas Nogueira","C",71,40,60,45,59,70,65,NA,NA,NA
"1591",NA,"Boban Marjanovic","C",71,38,59,37,47,59,85,NA,NA,NA
"1592",NA,"Arron Afflalo","SG",71,75,59,56,74,66,38,NA,NA,NA
"1593",NA,"Jonathon Simmons","SG",71,67,63,61,67,64,47,NA,NA,NA
"1594",NA,"Luol Deng","SF",71,55,60,54,69,72,56,NA,NA,NA
"1595",NA,"Courtney Lee","SG",71,74,57,62,72,60,36,NA,NA,NA
"1596",NA,"Bogdan Bogdanovic","SG",71,65,62,65,72,59,51,NA,NA,NA
"1597",NA,"Garrett Temple","SG",71,68,51,69,67,70,44,NA,NA,NA
"1598",NA,"Kosta Koufos","C",71,36,64,38,57,61,77,NA,NA,NA
"1599",NA,"Jerian Grant","PG",71,73,51,74,71,60,39,NA,NA,NA
"1600",NA,"Justin Holiday","SG",71,70,56,55,68,67,45,NA,NA,NA
"1601",NA,"Lauri Markkanen","PF",71,71,60,51,60,52,66,NA,NA,NA
"1602",NA,"Timothe Luwawu-Cabarrot","SG",71,60,62,65,75,65,46,NA,NA,NA
"1603",NA,"Quincy Pondexter","SF",71,66,56,52,59,69,42,NA,NA,NA
"1604",NA,"Richard Jefferson","SF",71,65,62,57,68,63,46,NA,NA,NA
"1605",NA,"Tauren Prince","SF",71,58,59,54,74,65,50,NA,NA,NA
"1606",NA,"Raul Neto","PG",71,69,51,72,75,68,37,NA,NA,NA
"1607",NA,"John Richardson","SG",71,69,60,58,70,65,39,NA,NA,NA
"1608",NA,"Rodney McGruder","SG",71,63,53,53,68,67,40,NA,NA,NA
"1609",NA,"Donovan Mitchell","SG",71,64,48,64,83,68,46,NA,NA,NA
"1610",NA,"Dante Exum","PG",71,65,50,72,74,63,40,NA,NA,NA
"1611",NA,"Brandon Knight","PG",71,70,53,77,76,57,37,NA,NA,NA
"1612",NA,"Joffrey Lauvergne","C",71,58,66,49,67,53,75,NA,NA,NA
"1613",NA,"Andre Roberson","SG",71,42,56,58,74,79,56,NA,NA,NA
"1614",NA,"Jerami Grant","SF",71,53,65,45,73,73,49,NA,NA,NA
"1615",NA,"Shaun Livingston","PG",71,60,63,72,68,64,38,NA,NA,NA
"1616",NA,"Nemanja Bjelica","PF",71,65,64,55,64,59,67,NA,NA,NA
"1617",NA,"Cole Aldrich","C",71,41,59,41,54,65,81,NA,NA,NA
"1618",NA,"Maurice Harkless","SF",71,56,60,49,69,68,57,NA,NA,NA
"1619",NA,"Ed Davis","C",71,37,65,41,66,62,81,NA,NA,NA
"1620",NA,"Zach Collins","C",71,60,68,37,65,65,74,NA,NA,NA
"1621",NA,"Noah Vonleh","PF",71,51,66,36,67,56,79,NA,NA,NA
"1622",NA,"Jason Smith","C",71,63,60,34,56,61,65,NA,NA,NA
"1623",NA,"Kelly Oubre Jr.","SF",71,62,55,54,71,59,51,NA,NA,NA
"1624",NA,"Mike Scott","PF",71,62,68,41,63,61,61,NA,NA,NA
"1625",NA,"Ramon Sessions","PG",71,67,54,79,73,52,39,NA,NA,NA
"1626",NA,"Tyus Jones","PG",70,71,50,75,67,56,38,NA,NA,NA
"1627",NA,"Nick Collison","PF",70,51,62,49,62,66,73,NA,NA,NA
"1628",NA,"Doug McDermott","SF",70,73,65,51,60,50,42,NA,NA,NA
"1629",NA,"Raymond Felton","PG",70,67,51,71,70,57,42,NA,NA,NA
"1630",NA,"Pascal Siakam","PF",70,52,67,37,68,65,67,NA,NA,NA
"1631",NA,"Kyle Anderson","PG",70,57,54,69,62,61,57,NA,NA,NA
"1632",NA,"Davis Bertans","PF",70,72,57,45,60,55,44,NA,NA,NA
"1633",NA,"Alec Burks","SG",70,68,60,61,71,59,47,NA,NA,NA
"1634",NA,"Bam Adebayo","C",70,37,63,35,71,65,71,NA,NA,NA
"1635",NA,"Ben Mclemore","SG",70,68,59,59,71,54,36,NA,NA,NA
"1636",NA,"John Collins","PF",70,52,72,45,71,58,72,NA,NA,NA
"1637",NA,"Sam Dekker","SF",70,65,56,54,70,54,55,NA,NA,NA
"1638",NA,"Iman Shumpert","SG",70,68,50,61,78,67,46,NA,NA,NA
"1639",NA,"Guerschon Yabusele","PF",70,65,69,58,73,53,62,NA,NA,NA
"1640",NA,"Nik Stauskas","PG",70,75,50,64,65,52,41,NA,NA,NA
"1641",NA,"Frank Ntilikina","PG",70,65,51,75,73,63,36,NA,NA,NA
"1642",NA,"Shelvin Mack","PG",70,73,48,74,75,55,40,NA,NA,NA
"1643",NA,"D.J. Augustin","PG",70,72,48,71,69,49,31,NA,NA,NA
"1644",NA,"Devin Harris","PG",70,68,46,76,70,51,36,NA,NA,NA
"1645",NA,"Trey Lyles","PF",70,60,65,49,64,53,61,NA,NA,NA
"1646",NA,"Langston Galloway","PG",70,72,46,66,70,52,36,NA,NA,NA
"1647",NA,"Jameer Nelson","PG",70,73,47,78,72,54,38,NA,NA,NA
"1648",NA,"Quincy Acy","PF",70,58,68,39,67,56,63,NA,NA,NA
"1649",NA,"Spencer Dinwiddie","PG",70,74,52,70,65,58,40,NA,NA,NA
"1650",NA,"E'Twaun Moore","SG",70,71,53,66,72,54,35,NA,NA,NA
"1651",NA,"Omer Asik","C",69,35,57,37,60,63,78,NA,NA,NA
"1652",NA,"Solomon Hill","SF",69,57,54,51,68,63,46,NA,NA,NA
"1653",NA,"Jarrett Allen","PF",69,42,67,33,71,60,75,NA,NA,NA
"1654",NA,"Isaiah Whitehead","PG",69,63,51,68,70,64,41,NA,NA,NA
"1655",NA,"Josh McRoberts","PF",69,60,63,69,66,65,65,NA,NA,NA
"1656",NA,"Emmanuel Mudiay","PG",69,61,52,71,76,57,46,NA,NA,NA
"1657",NA,"Dorian Finney-Smith","SF",69,59,54,52,65,64,48,NA,NA,NA
"1658",NA,"Tyler Ennis","PG",69,68,47,72,69,55,35,NA,NA,NA
"1659",NA,"Kyle Kuzma","PF",69,59,66,61,72,59,67,NA,NA,NA
"1660",NA,"Georgios Papagiannis","C",69,44,65,35,63,49,67,NA,NA,NA
"1661",NA,"Justin Jackson","SG",69,69,54,62,73,53,38,NA,NA,NA
"1662",NA,"Matthew Dellavedova","PG",69,60,42,73,68,61,32,NA,NA,NA
"1663",NA,"Terry Rozier","PG",69,70,53,69,74,59,47,NA,NA,NA
"1664",NA,"Jose Calderon","PG",69,74,45,80,65,52,40,NA,NA,NA
"1665",NA,"Mirza Teletovic","PF",69,68,61,49,59,55,49,NA,NA,NA
"1666",NA,"Jeff Green","SF",69,59,69,50,72,65,45,NA,NA,NA
"1667",NA,"Deandre Liggins","SG",69,53,50,65,69,73,48,NA,NA,NA
"1668",NA,"Malcolm Delaney","PG",69,70,48,71,71,53,35,NA,NA,NA
"1669",NA,"Deyonta Davis","PF",69,39,65,35,63,64,68,NA,NA,NA
"1670",NA,"James Ennis","SF",69,67,65,55,65,57,55,NA,NA,NA
