"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1346",NA,"Mason Plumlee","C",74,45,67,49,68,65,74,700,800,NA
"1347",NA,"Al-Farouq Aminu","SF",74,67,60,52,71,69,62,900,1200,NA
"1348",NA,"Evan Turner","SF",74,68,59,73,74,61,55,700,700,NA
"1349",NA,"D'Angelo Russell","PG",74,70,53,77,74,52,44,900,1500,NA
"1350",NA,"Julius Randle","PF",74,50,68,54,76,54,79,1000,1000,NA
"1351",NA,"Louis Williams","SG",74,76,52,70,69,54,34,700,800,NA
"1352",NA,"Luol Deng","SF",74,64,60,50,72,69,52,1000,900,NA
"1353",NA,"Jordan Clarkson","PG",73,74,55,69,76,50,38,750,900,NA
"1354",NA,"Ed Davis","C",73,39,65,39,66,61,81,700,850,NA
"1355",NA,"Allen Crabbe","SG",73,76,55,56,68,59,42,900,900,NA
"1356",NA,"Zach Lavine","SG",73,70,61,69,76,49,42,850,1500,NA
"1357",NA,"Otto Porter","SF",73,72,61,52,68,60,53,800,900,NA
"1358",NA,"Zaza Pachulia","C",73,44,62,39,58,65,84,900,850,NA
"1359",NA,"Ersan Ilyasova","PF",73,68,62,48,62,63,67,1000,1000,NA
"1360",NA,"Danny Green","SG",73,69,53,61,73,70,43,700,800,NA
"1361",NA,"Eric Gordon","SG",73,76,56,55,80,60,30,900,800,NA
"1362",NA,"Trevor Ariza","SF",73,57,59,56,72,72,48,800,900,NA
"1363",NA,"Cory Joseph","PG",73,67,50,77,70,66,41,2000,1400,NA
"1364",NA,"Demarre Carroll","SF",73,57,59,51,68,71,53,800,700,NA
"1365",NA,"Marcus Morris","SF",73,67,61,43,69,62,50,800,900,NA
"1366",NA,"Monta Ellis","SG",73,71,58,71,75,58,37,1100,1000,NA
"1367",NA,"Emmanuel Mudiay","PG",73,63,55,74,79,60,46,800,1000,NA
"1368",NA,"Gary Harris","SG",73,74,54,54,71,62,37,700,650,NA
"1369",NA,"Bojan Bogdanovic","SF",73,76,58,52,71,54,43,900,1000,NA
"1370",NA,"Andrew Bogut","C",73,35,60,48,60,71,78,900,900,NA
"1371",NA,"J.J. Barea","PG",73,78,48,75,70,48,38,1000,800,NA
"1372",NA,"Darren Collison","PG",73,74,49,74,77,59,34,700,800,NA
"1373",NA,"Joakim Noah","C",73,35,50,53,67,74,84,700,950,NA
"1374",NA,"Aaron Gordon","PF",73,55,68,44,73,63,72,1000,1500,NA
"1375",NA,"Evan Fournier","SG",73,72,52,63,67,56,33,1000,1500,NA
"1376",NA,"Bismack Biyombo","C",73,39,57,39,65,67,82,1700,2000,NA
"1377",NA,"Mirza Teletovic","PF",73,73,63,50,62,57,55,900,800,NA
"1378",NA,"Taj Gibson","PF",73,49,69,37,64,70,66,800,700,NA
"1379",NA,"Michael Carter-Williams","PG",73,64,58,75,74,70,50,600,650,NA
"1380",NA,"Robin Lopez","C",73,50,67,39,58,65,72,1000,1000,NA
"1381",NA,"Channing Frye","PF",73,73,58,42,58,62,61,1300,1200,NA
"1382",NA,"Amir Johnson","PF",73,51,66,42,66,65,73,800,700,NA
"1383",NA,"Jarrett Jack","PG",73,76,51,77,72,57,41,1400,1500,NA
"1384",NA,"Alec Burks","SG",73,70,58,67,73,58,43,850,800,NA
"1385",NA,"Justise Winslow","SF",73,52,58,55,76,69,57,800,1200,NA
"1386",NA,"Marvin Williams","PF",73,67,63,50,67,56,65,700,800,NA
"1387",NA,"Robert Covington","SF",73,61,58,59,71,64,62,750,700,NA
"1388",NA,"Nerlens Noel","C",73,43,65,41,71,72,71,700,700,NA
"1389",NA,"Joel Embiid","C",73,49,64,32,65,62,76,700,650,NA
"1390",NA,"Deyonta Davis","PF",73,46,70,39,65,64,69,1500,700,NA
"1391",NA,"Joe Harris","SG",73,78,54,56,66,56,39,800,650,NA
"1392",NA,"Jake Layman","SF",72,63,57,51,72,59,53,1400,500,NA
"1393",NA,"Dario Saric","PF",72,66,64,58,69,58,76,1000,950,NA
"1394",NA,"Kyle Korver","SG",72,76,47,64,58,57,42,3000,2000,NA
"1395",NA,"Joe Johnson","SF",72,71,57,61,71,53,39,800,900,NA
"1396",NA,"Marcus Smart","PG",72,63,53,69,81,67,48,800,700,NA
"1397",NA,"Elfrid Payton","PG",72,51,50,77,78,65,45,1200,1500,NA
"1398",NA,"Brandon Jennings","PG",72,67,51,76,75,60,37,800,750,NA
"1399",NA,"Arron Afflalo","SG",72,71,57,54,74,63,38,900,900,NA
"1400",NA,"Nikola Mirotic","PF",72,64,62,54,68,63,62,1000,1100,NA
"1401",NA,"Matthew Dellavedova","PG",72,68,44,75,71,63,35,1100,1400,NA
"1402",NA,"Kent Bazemore","SF",72,64,52,58,78,63,48,1400,2200,NA
"1403",NA,"Jeremy Lin","PG",72,70,51,70,74,59,39,1000,1000,NA
"1404",NA,"Jamal Murray","SG",72,74,51,62,72,53,41,900,850,NA
"1405",NA,"Wilson Chandler","SF",72,66,62,52,73,62,56,900,700,NA
"1406",NA,"Myles Turner","C",72,56,62,37,64,62,65,1000,1000,NA
"1407",NA,"C.J. Miles","SF",72,72,57,55,69,58,38,1000,750,NA
"1408",NA,"Ish Smith","PG",72,67,49,83,75,55,42,800,750,NA
"1409",NA,"Terrence Ross","SF",72,71,61,54,72,60,40,1800,1500,NA
"1410",NA,"Patrick Beverly","PG",72,61,46,70,77,69,41,700,750,NA
"1411",NA,"Patrick Mills","PG",72,76,46,73,74,50,34,900,850,NA
"1412",NA,"Andre Roberson","SG",72,49,61,61,74,74,58,1100,1200,NA
"1413",NA,"T.J. Warren","SF",72,69,59,51,66,55,48,800,800,NA
"1414",NA,"Shaun Livingston","PG",72,65,62,76,70,64,39,900,1000,NA
"1415",NA,"David West","PF",72,59,69,48,56,62,63,800,900,NA
"1416",NA,"Markieff Morris","PF",72,64,66,45,67,61,59,800,750,NA
"1417",NA,"Ian Mahinmi","C",72,43,64,37,63,66,71,800,800,NA
"1418",NA,"Gorgui Dieng","C",72,57,64,38,64,64,69,1000,1000,NA
"1419",NA,"Nikola Pekovic","C",72,45,66,39,63,57,57,800,1200,NA
"1420",NA,"Jose Calderon","PG",72,76,45,80,67,51,36,850,1000,NA
"1421",NA,"Nenê","C",71,43,68,45,64,58,64,800,750,NA
"1422",NA,"Jared Dudley","SF",71,67,52,51,64,65,43,800,800,NA
"1423",NA,"Leandro Barbosa","SG",71,74,51,59,71,51,39,650,800,NA
"1424",NA,"Tyson Chandler","C",71,32,61,39,64,69,77,750,700,NA
"1425",NA,"Michael Beasley","PF",71,66,67,46,70,52,70,800,700,NA
"1426",NA,"Patrick Patterson","PF",71,60,63,36,68,68,52,1300,1400,NA
"1427",NA,"Ray McCallum","PG",71,74,49,76,73,52,45,900,800,NA
"1428",NA,"Jon Leuer","PF",71,66,61,44,61,52,72,900,900,NA
"1429",NA,"Buddy Hield","SG",71,76,50,60,70,54,43,1100,1400,NA
"1430",NA,"Solomon Hill","SF",71,61,55,48,70,63,54,1200,1050,NA
"1431",NA,"Josh Richardson","SG",71,67,55,54,72,63,36,1000,1500,NA
"1432",NA,"George Hill","PG",71,68,51,71,76,56,40,800,800,NA
"1433",NA,"Kelly Olynyk","C",71,55,64,45,61,56,60,800,800,NA
"1434",NA,"Jaylen Brown","SF",71,51,61,67,75,66,53,900,750,NA
"1435",NA,"Brandan Wright","C",71,43,68,40,63,65,67,1000,1000,NA
"1436",NA,"Jeff Green","SF",71,62,64,44,73,64,45,1400,1700,NA
"1437",NA,"John Henson","C",71,40,66,37,61,67,69,850,1000,NA
"1438",NA,"Jerryd Bayless","PG",71,75,49,69,74,47,35,1000,900,NA
"1439",NA,"Iman Shumpert","SG",71,61,49,61,81,67,51,1200,1000,NA
"1440",NA,"Gerald Henderson","SF",71,68,58,58,74,61,43,800,850,NA
"1441",NA,"Doug McDermott","SF",71,74,66,44,62,49,40,900,1000,NA
"1442",NA,"Boris Diaw","PF",71,61,62,68,65,63,55,800,900,NA
"1443",NA,"Jeremy Lamb","SG",71,70,58,64,70,57,56,800,700,NA
"1444",NA,"James Ennis","SF",71,70,66,57,66,59,52,900,1100,NA
"1445",NA,"Vince Carter","SF",71,71,61,59,67,55,50,900,1200,NA
"1446",NA,"Marreese Speights","C",71,67,61,42,62,55,74,1100,1200,NA
"1447",NA,"Austin Rivers","PG",71,65,54,65,75,59,33,1000,1000,NA
"1448",NA,"Paul Pierce","SF",70,70,57,51,64,60,48,2000,2000,NA
"1449",NA,"Thabo Sefolosha","SF",70,55,55,47,67,69,48,1000,2500,NA
"1450",NA,"Cody Zeller","C",70,47,64,36,70,59,68,900,800,NA
"1451",NA,"Ramon Sessions","PG",70,68,50,75,73,48,39,900,800,NA
"1452",NA,"Shelvin Mack","PG",70,68,47,74,77,54,40,700,800,NA
"1453",NA,"Dante Exum","PG",70,63,47,73,75,61,34,700,750,NA
"1454",NA,"Isaiah Canaan","SG",70,71,47,69,76,49,37,1200,1000,NA
"1455",NA,"Carl Landry","PF",70,59,64,38,65,55,65,800,950,NA
"1456",NA,"Mike Dunleavy","SF",70,67,54,57,57,56,44,900,1200,NA
"1457",NA,"Jerami Grant","SF",70,49,63,42,74,73,55,750,800,NA
"1458",NA,"Jodie Meeks","SG",70,70,53,55,74,52,40,1000,1800,NA
"1459",NA,"Kyle O'Quinn","C",70,56,56,47,64,58,74,700,750,NA
"1460",NA,"Garrett Temple","SG",70,63,49,61,69,66,41,700,800,NA
"1461",NA,"Omri Casspi","SF",70,60,63,43,64,53,61,900,1000,NA
"1462",NA,"Kosta Koufos","C",70,38,64,37,58,60,76,800,850,NA
"1463",NA,"Matt Barnes","SF",70,56,54,53,73,66,55,800,700,NA
"1464",NA,"Brandon Bass","PF",70,50,71,42,66,59,62,2000,1500,NA
"1465",NA,"Raymond Felton","PG",70,70,51,73,72,53,41,1500,1800,NA
"1466",NA,"Richard Jefferson","SF",70,61,62,54,69,63,43,1000,1000,NA
"1467",NA,"Dion Waiters","SG",70,63,59,59,75,61,36,800,1200,NA
"1468",NA,"Mike Scott","PF",70,61,67,39,64,59,59,2200,2200,NA
"1469",NA,"Tiago Splitter","C",70,42,62,34,65,66,61,1500,2000,NA
"1470",NA,"Joffrey Lauvergne","C",70,58,64,43,67,50,73,800,600,NA
"1471",NA,"Jusuf Nurkic","C",70,43,57,30,54,56,79,1000,800,NA
"1472",NA,"Darrell Arthur","PF",70,63,59,38,68,64,55,800,750,NA
"1473",NA,"Rondae Hollis-Jefferson","SF",70,48,60,41,77,70,67,1000,900,NA
"1474",NA,"Anthony Bennett","PF",70,61,67,45,67,58,66,900,1000,NA
"1475",NA,"Luis Scola","PF",70,60,65,40,58,54,67,1100,900,NA
"1476",NA,"Seth Curry","SG",70,73,47,64,70,45,38,1200,1500,NA
"1477",NA,"Salah Mejri","C",70,38,59,28,57,62,74,900,900,NA
"1478",NA,"Tim Frazier","PG",70,62,51,70,75,52,46,850,1500,NA
"1479",NA,"Quincy Pondexter","SF",70,64,54,45,61,68,40,900,900,NA
"1480",NA,"Rodney Stuckey","SG",70,67,58,62,75,55,38,950,750,NA
"1481",NA,"Stanley Johnson","SF",70,59,49,47,74,65,55,700,800,NA
"1482",NA,"Boban Marjanovic","C",70,37,59,32,53,57,82,1200,1100,NA
"1483",NA,"Norman Powell","SG",70,69,47,54,73,65,50,1500,700,NA
"1484",NA,"Clint Capela","C",70,31,57,31,68,63,80,800,800,NA
"1485",NA,"Corey Brewer","SF",70,60,58,50,74,66,40,700,800,NA
"1486",NA,"David Lee","PF",70,53,66,53,66,59,75,900,800,NA
"1487",NA,"Dragan Bender","C",70,59,65,50,66,68,60,700,900,NA
"1488",NA,"Alex Len","C",70,53,58,31,62,61,75,700,800,NA
"1489",NA,"P.J. Tucker","SF",70,53,57,50,72,65,54,700,700,NA
"1490",NA,"Cameron Payne","PG",70,69,48,69,70,51,35,1250,2000,NA
"1491",NA,"Anthony Morrow","SF",70,74,51,55,62,47,34,1300,1100,NA
"1492",NA,"Shabazz Muhammad","SF",70,61,69,59,69,49,53,800,800,NA
"1493",NA,"Jordan Hill","C",70,50,69,37,66,57,73,1000,1300,NA
"1494",NA,"Brandon Rush","SF",70,67,50,50,68,63,51,750,900,NA
"1495",NA,"Festus Ezeli","C",70,38,57,32,64,58,79,700,800,NA
"1496",NA,"Meyers Leonard","PF",70,67,53,38,61,54,63,900,1000,NA
"1497",NA,"Jason Smith","C",70,63,61,35,58,60,56,700,900,NA
"1498",NA,"Kevin Garnett","PF",70,49,64,52,57,65,64,900,800,NA
"1499",NA,"Larry Nance Jr.","PF",70,53,68,40,71,62,62,700,1000,NA
"1500",NA,"Timofey Mozgov","C",70,43,63,34,59,64,65,600,850,NA
"1501",NA,"Trey Burke","PG",69,69,46,74,72,52,36,1000,1000,NA
"1502",NA,"Andrew Nicholson","PF",69,61,60,45,57,57,61,1500,1400,NA
"1503",NA,"Marcus Thornton","SG",69,71,53,54,71,50,41,1200,1100,NA
"1504",NA,"Ian Clark","SG",69,73,48,62,67,49,39,1200,1500,NA
"1505",NA,"Anderson Varejao","C",69,45,58,44,61,63,70,1500,1000,NA
"1506",NA,"Maurice Harkless","SF",69,52,57,45,71,61,61,1100,1200,NA
"1507",NA,"Cole Aldrich","C",69,40,57,38,53,62,78,1100,1200,NA
"1508",NA,"Domantas Sabonis","C",69,54,68,42,53,47,77,2000,2500,NA
"1509",NA,"Mitch McGary","C",69,46,61,37,68,59,65,3600,4000,NA
"1510",NA,"Marquese Chriss","PF",69,57,71,41,70,63,59,1000,900,NA
"1511",NA,"Kyle Anderson","SF",69,61,52,67,64,55,53,1000,1000,NA
"1512",NA,"Donatas Motiejunas","PF",69,53,61,44,56,55,63,1000,2000,NA
"1513",NA,"Jakob Poeltl","C",69,39,65,48,59,60,71,1800,1000,NA
"1514",NA,"Aron Baynes","C",69,50,59,38,53,55,75,900,1100,NA
"1515",NA,"Aaron Brooks","PG",69,69,47,70,75,49,32,1300,800,NA
"1516",NA,"Terrence Jones","PF",69,58,65,47,72,67,59,1300,1500,NA
"1517",NA,"E'Twaun Moore","SG",69,69,52,59,73,51,34,2500,1300,NA
"1518",NA,"Omer Asik","C",69,39,57,35,60,60,76,2000,1200,NA
"1519",NA,"Devin Harris","PG",69,68,46,72,72,51,33,2000,1000,NA
"1520",NA,"Dwight Powell","PF",69,51,59,49,65,57,71,3000,1000,NA
"1521",NA,"Justin Hamilton","C",69,67,66,44,67,55,65,4000,2000,NA
"1522",NA,"Trevor Booker","PF",69,49,63,44,70,52,76,2500,1800,NA
"1523",NA,"Justin Anderson","SF",69,62,51,49,82,66,58,1700,900,NA
"1524",NA,"Kris Humphries","PF",69,59,59,37,69,56,70,1800,1500,NA
"1525",NA,"Tyler Johnson","SG",69,71,51,53,72,51,37,2000,3000,NA
"1526",NA,"Derrick Williams","SF",69,63,67,51,74,55,46,1500,1500,NA
"1527",NA,"Wayne Ellington","SG",69,73,49,60,68,45,37,1300,2500,NA
"1528",NA,"James Johnson","SF",69,49,65,47,71,62,49,2200,2500,NA
"1529",NA,"Jonas Jerebko","PF",69,57,64,46,63,51,63,1500,1500,NA
"1530",NA,"Tyler Zeller","C",69,47,61,36,69,55,67,2000,1800,NA
"1531",NA,"Chris Andersen","C",69,44,54,35,67,69,71,1000,900,NA
"1532",NA,"Mo Williams","PG",69,76,46,71,70,43,33,1200,1300,NA
"1533",NA,"Willie Cauley-Stein","C",69,35,59,32,69,69,65,1100,1200,NA
"1534",NA,"Anthony Tolliver","PF",69,66,57,48,62,57,56,1200,1400,NA
"1535",NA,"Trey Lyles","PF",69,59,62,46,65,54,61,1500,1000,NA
"1536",NA,"Joe Ingles","SF",69,66,53,55,65,62,43,1700,1100,NA
"1537",NA,"Raul Neto","PG",69,68,48,70,75,58,33,2000,1300,NA
"1538",NA,"Jeff Withey","C",69,46,60,37,59,61,72,1500,1200,NA
"1539",NA,"Luc Mbah a Moute","PF",69,50,64,44,69,68,50,1200,1300,NA
"1540",NA,"Spencer Hawes","C",69,61,60,50,55,55,65,4500,1800,NA
"1541",NA,"Roy Hibbert","C",69,40,57,37,55,67,59,5000,1500,NA
"1542",NA,"Brian Roberts","PG",69,74,44,74,71,43,33,4000,2000,NA
"1543",NA,"Mindaugas Kuzminskas","PF",69,61,66,49,70,65,54,1500,1700,NA
"1544",NA,"Courtney Lee","SG",69,68,54,51,73,57,31,1400,1600,NA
"1545",NA,"Mario Hezonja","SG",69,66,55,57,75,55,40,5000,4000,NA
"1546",NA,"C.J. Watson","PG",69,61,49,72,72,58,38,3500,6000,NA
"1547",NA,"Bobby Portis","PF",69,58,59,42,60,50,73,1500,1300,NA
"1548",NA,"Hollis Thompson","SF",69,65,53,51,65,60,43,1600,1200,NA
"1549",NA,"Denzel Valentine","SF",69,73,53,68,65,46,47,2000,2000,NA
"1550",NA,"Wesley Johnson","SF",69,60,59,45,73,58,45,1300,1400,NA
"1551",NA,"Gerald Green","SG",69,63,62,48,74,54,38,1400,1200,NA
"1552",NA,"Jordan Mickey","PF",68,38,61,33,65,53,73,1200,1000,NA
"1553",NA,"Miles Plumlee","C",68,34,59,35,68,64,69,1200,1200,NA
"1554",NA,"Jamychal Green","PF",68,57,65,39,66,56,70,1500,2200,NA
"1555",NA,"Tony Snell","SF",68,66,50,51,71,64,45,1200,1000,NA
"1556",NA,"Nik Stauskas","SG",68,70,50,62,66,51,42,2000,1500,NA
"1557",NA,"D.J. Augustin","PG",68,72,47,68,71,44,30,4500,5000,NA
"1558",NA,"Justin Holiday","SG",68,66,54,52,70,68,43,1200,1100,NA
"1559",NA,"Ben McLemore","SG",68,65,57,57,73,53,35,1000,900,NA
"1560",NA,"Andrew Harrison","PG",68,66,51,72,73,50,41,1800,2000,NA
"1561",NA,"Taurean Prince","SF",68,54,61,50,72,62,52,1700,2000,NA
"1562",NA,"Mike Muscala","C",68,55,60,46,63,59,62,1800,1500,NA
"1563",NA,"Caris Levert","SG",68,61,60,67,72,64,59,2000,2500,NA
"1564",NA,"Sean Kilpatrick","SG",68,72,56,51,69,41,36,2300,2000,NA
"1565",NA,"Joe Harris","SG",68,73,48,54,65,53,39,2200,1500,NA
"1566",NA,"Randy Foye","SG",68,67,52,61,71,56,34,2000,1700,NA
"1567",NA,"Malik Beasley","SG",68,66,64,54,75,56,37,2000,1500,NA
"1568",NA,"Jameer Nelson","PG",68,66,45,76,73,52,39,1400,1400,NA
"1569",NA,"Marco Belinelli","SG",68,69,53,63,60,51,31,3000,1100,NA
"1570",NA,"Cheick Diallo","C",68,38,69,41,65,61,79,2000,1400,NA
"1571",NA,"Langston Galloway","PG",68,64,50,71,72,51,39,1500,800,NA
"1572",NA,"Lavoy Allen","PF",68,46,59,39,64,52,69,1400,1500,NA
"1573",NA,"Archie Goodwin","SG",68,65,54,66,68,52,39,1100,1100,NA
"1574",NA,"Nick Collison","PF",68,46,57,42,62,61,68,4000,1800,NA
"1575",NA,"Nemanja Bjelica","PF",68,61,58,52,65,55,61,1200,1400,NA
"1576",NA,"Tomas Satoransky","PG",68,64,51,71,72,63,39,800,800,NA
"1577",NA,"Kelly Oubre Jr.","SF",68,50,55,49,73,54,55,1400,900,NA
"1578",NA,"Quincy Acy","PF",68,51,68,37,68,55,66,1100,1000,NA
"1579",NA,"Jonathon Simmons","SG",68,66,62,59,67,62,49,1300,1300,NA
"1580",NA,"Marcelo Huertas","PG",68,66,47,80,62,50,34,2000,1500,NA
"1581",NA,"Nick Young","SF",68,68,60,48,73,57,37,1500,1200,NA
"1582",NA,"Patrick McCaw","SG",67,57,56,50,72,66,40,1200,1000,NA
"1583",NA,"Damian Jones","C",67,41,64,37,66,59,70,2000,1100,NA
"1584",NA,"Kevon Looney","PF",67,47,55,51,67,54,69,1200,1200,NA
"1585",NA,"Tyus Jones","PG",67,66,46,73,67,50,36,1200,1000,NA
"1586",NA,"Adreian Payne","PF",67,54,61,43,62,63,68,1100,900,NA
"1587",NA,"Shabazz Napier","PG",67,59,47,71,75,50,36,1100,1200,NA
"1588",NA,"Kyle Singler","SF",67,60,54,51,65,60,51,3500,2800,NA
"1589",NA,"John Jenkins","SG",67,68,46,57,65,52,41,1100,900,NA
"1590",NA,"Sam Dekker","SF",67,62,53,49,72,52,47,1000,1000,NA
"1591",NA,"Dewayne Dedmon","C",67,38,49,34,60,54,74,800,900,NA
"1592",NA,"Dante Cunningham","SF",67,56,55,48,64,63,47,1500,2500,NA
"1593",NA,"Alexis Ajinca","C",67,47,57,34,49,52,73,3000,1500,NA
"1594",NA,"Pascal Siakam","PF",67,48,62,42,63,59,74,1400,1200,NA
"1595",NA,"Mike Miller","SF",67,70,46,63,57,50,48,1500,1200,NA
"1596",NA,"Isaiah Whitehead","PG",67,67,59,65,71,62,50,2100,1500,NA
"1597",NA,"Greivis Vasquez","PG",67,64,54,76,68,53,40,2500,1600,NA
"1598",NA,"Tim Hardaway Jr.","SG",67,64,55,66,72,51,32,1500,3500,NA
"1599",NA,"Willie Reed","PF",67,35,60,39,57,60,73,1300,1800,NA
"1600",NA,"Josh McRoberts","PF",67,55,63,62,65,60,56,1500,1300,NA
"1601",NA,"Udonis Haslem","PF",67,46,58,38,64,60,69,1500,1000,NA
"1602",NA,"Jarell Martin","PF",67,46,66,42,62,50,68,1400,2500,NA
"1603",NA,"Skal Labissiere","C",67,51,64,45,68,62,62,1200,1000,NA
"1604",NA,"Frank Kaminsky","C",67,59,59,39,60,49,53,6000,1800,NA
"1605",NA,"Lance Thomas","SF",67,61,58,46,66,58,37,1100,1000,NA
"1606",NA,"Stephen Zimmerman","C",67,55,67,52,53,52,71,2500,5000,NA
"1607",NA,"Jerian Grant","PG",67,58,50,68,71,56,37,1200,1000,NA
"1608",NA,"Malcolm Brogdon","SG",67,63,56,62,73,67,41,1500,1100,NA
"1609",NA,"Thon Maker","C",67,61,64,45,73,52,62,4000,3000,NA
"1610",NA,"Timothe Luwawu-Cabarrot","SG",67,58,60,57,74,64,51,1400,900,NA
"1611",NA,"Terry Rozier","PG",67,60,53,60,77,57,53,1500,1000,NA
"1612",NA,"Troy Daniels","SG",67,64,47,52,65,48,43,2200,2500,NA
"1613",NA,"Wade Baldwin","PG",66,64,55,70,70,55,37,2000,2300,NA
"1614",NA,"Deyonta Davis","PF",66,39,64,36,62,61,66,1500,3000,NA
"1615",NA,"Richaun Holmes","PF",66,52,62,40,66,59,58,2000,1400,NA
"1616",NA,"Cristiano Felicio","C",66,35,60,36,71,53,72,1500,900,NA
"1617",NA,"James Young","SG",66,63,60,52,68,49,44,1800,1800,NA
"1618",NA,"Marshall Plumlee","C",66,41,57,43,60,52,72,1800,1000,NA
"1619",NA,"Willy Hernangomez","C",66,46,62,36,58,55,58,1000,1000,NA
"1620",NA,"Maurice N'dour","PF",66,54,59,42,62,56,69,1200,1000,NA
"1621",NA,"Georgios Papagiannis","C",66,40,64,35,60,49,66,1400,900,NA
"1622",NA,"Malachi Richardson","SG",66,65,53,57,72,57,39,2000,950,NA
"1623",NA,"Spencer Dinwiddie","PG",66,65,50,69,67,54,41,2000,1400,NA
"1624",NA,"Brice Johnson","PF",66,48,69,37,63,53,63,1400,1900,NA
"1625",NA,"R.J. Hunter","SG",66,69,51,55,66,50,40,1400,1100,NA
"1626",NA,"Briante Weber","PG",66,58,44,64,72,62,33,1500,1700,NA
"1627",NA,"Deandre Bembry","SF",66,61,58,68,66,56,41,2000,1400,NA
"1628",NA,"A.J. Hammons","C",66,47,64,40,58,57,71,1600,900,NA
"1629",NA,"Delon Wright","PG",66,57,46,71,72,58,47,1800,1100,NA
"1630",NA,"Reggie Bullock","SF",66,65,50,59,66,50,46,1200,900,NA
"1631",NA,"Alonzo Gee","SF",66,51,58,45,72,56,41,1200,1800,NA
"1632",NA,"Glenn Robinson III","SF",66,58,64,36,69,52,44,1500,1500,NA
"1633",NA,"Davis Bertans","PF",66,66,56,42,58,51,44,800,900,NA
"1634",NA,"Livio Jean-Charles","SF",66,51,56,47,65,61,55,1000,900,NA
"1635",NA,"Dejounte Murray","PG",66,58,58,70,69,57,40,800,1000,NA
"1636",NA,"Pablo Prigioni","PG",66,65,42,74,65,49,45,1000,800,NA
"1637",NA,"Tyler Ulis","PG",66,64,48,74,74,54,26,1300,1100,NA
"1638",NA,"Alan Williams","PF",66,34,48,30,67,48,81,2000,1000,NA
"1639",NA,"Alex Abrines","SG",66,66,54,57,70,52,34,4000,3500,NA
"1640",NA,"Josh Huestis","SF",66,50,50,37,72,68,33,4000,2000,NA
"1641",NA,"Noah Vonleh","PF",66,46,61,33,67,52,65,1000,1200,NA
"1642",NA,"Ivica Zubac","C",66,38,63,39,58,53,70,2000,1000,NA
"1643",NA,"Anthony Brown","SF",66,63,55,36,73,52,43,1700,1000,NA
"1644",NA,"Tarik Black","C",65,30,55,32,62,58,72,1200,1000,NA
"1645",NA,"Jake Layman","SF",65,58,54,48,69,57,50,1000,1100,NA
"1646",NA,"Luis Montero","SF",65,60,52,56,66,39,34,900,900,NA
"1647",NA,"Pat Connaughton","SG",65,60,47,46,67,46,58,1300,900,NA
"1648",NA,"James Michael McAdoo","PF",65,41,58,41,65,52,65,1100,1300,NA
"1649",NA,"Jarell Eddie","SF",65,65,47,52,67,47,43,1200,1100,NA
"1650",NA,"Ronnie Price","PG",65,55,46,68,74,62,32,4500,2800,NA
"1651",NA,"Chinanu Onuaku","PF",65,34,55,38,56,56,78,1200,800,NA
"1652",NA,"Montrezl Harrell","PF",65,39,65,35,65,55,59,900,900,NA
"1653",NA,"K.J. McDaniels","SG",65,51,60,47,74,63,52,1200,1000,NA
"1654",NA,"Joseph Young","PG",65,66,44,65,75,41,36,1200,900,NA
"1655",NA,"Georges Niang","SF",65,61,58,62,64,52,52,800,1000,NA
"1656",NA,"Jeremy Evans","PF",65,47,63,40,66,55,57,1600,900,NA
"1657",NA,"Rakeem Christmas","PF",65,37,55,38,54,55,70,1000,1200,NA
"1658",NA,"Michael Gbinije","PG",65,59,55,64,75,55,52,850,1000,NA
"1659",NA,"Henry Ellenson","C",65,53,60,44,62,50,68,1000,900,NA
"1660",NA,"Darrun Hilliard","SG",65,58,52,51,70,53,40,1100,1000,NA
"1661",NA,"Bruno Caboclo","SF",65,61,53,52,69,52,38,1800,1500,NA
"1662",NA,"Lucas Nogueira","C",65,35,58,41,60,63,61,1300,900,NA
"1663",NA,"Jonathan Gibson","PG",65,68,52,63,70,46,32,2000,800,NA
"1664",NA,"Chris McCullough","PF",65,50,60,39,60,48,60,2000,1300,NA
"1665",NA,"Juan Hernangomez","PF",65,56,60,51,64,57,59,1800,1200,NA
"1666",NA,"Walter Tavares","C",65,34,52,29,46,62,73,2000,1500,NA
"1667",NA,"Luke Babbit","SF",65,64,50,51,58,49,54,1500,1500,NA
"1668",NA,"Christian Wood","PF",65,49,56,31,61,61,65,5000,1200,NA
"1669",NA,"Diamond Stone","C",65,46,65,32,58,55,62,1800,2000,NA
"1670",NA,"Lamar Patterson","SG",65,60,52,61,75,56,48,1200,1000,NA
"1671",NA,"Aaron Harrison","SG",65,63,48,62,70,47,46,4000,1500,NA
"1672",NA,"Tibor Pleiss","C",65,51,55,36,56,57,61,2000,1000,NA
"1673",NA,"Sasha Vujacic","SG",65,66,41,60,66,56,44,1300,1200,NA
"1674",NA,"C.J. Wilcox","SG",65,64,48,51,67,54,36,5000,3500,NA
"1675",NA,"Jordan McRae","SG",65,67,59,52,75,48,38,1100,1000,NA
"1676",NA,"James Jones","SF",65,66,49,51,61,47,37,1000,1100,NA
"1677",NA,"Tyler Ennis","PG",65,64,45,70,67,52,37,1500,1600,NA
"1678",NA,"Rashad Vaughn","SG",65,62,54,48,75,55,34,1300,1500,NA
"1679",NA,"Paul Zipser","SG",65,58,63,52,67,58,59,900,1000,NA
