"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1250",NA,"Thomas Robinson","PF",73,45,69,42,80,56,80,1400,1200,1100
"1251",NA,"Tim Hardaway Jr","SG",73,71,58,73,76,54,36,1300,1100,2100
"1252",NA,"Dante Exum","PG",73,66,51,78,77,65,38,1300,1000,2000
"1253",NA,"Trey Burke","PG",73,72,50,79,77,60,40,1500,1000,2000
"1254",NA,"Frank Kaminsky","C",73,75,67,51,66,54,63,1300,1200,2000
"1255",NA,"Jeremy Lamb","SG",73,72,63,67,73,58,53,1200,900,1600
"1256",NA,"Tyler Hansbrough","PF",73,58,68,41,73,63,73,1200,900,1300
"1257",NA,"Mario Hezonja","SG",73,71,62,62,78,59,46,1600,1400,NA
"1258",NA,"Nick Young","SF",73,76,61,53,75,64,40,2300,1800,1800
"1259",NA,"Jose Calderon","PG",73,78,49,81,68,52,37,1200,900,2000
"1260",NA,"Marcelo Huertas (Dynamic)","PG",73,76,54,84,66,52,37,NA,2000,NA
"1261",NA,"'96 Nate McMillian","PG",73,73,52,76,75,71,58,NA,2500,NA
"1262",NA,"Marco Belinelli (Dynamic)","SG",73,80,58,67,65,55,34,NA,4700,9000
"1263",NA,"'96 Sam Perkins","PF",73,81,65,42,62,70,56,NA,2000,NA
"1264",NA,"'13 Norris Cole","PG",73,72,52,75,74,67,37,NA,NA,NA
"1265",NA,"'93 B.J. Armstrong","PG",73,80,48,74,72,53,34,NA,NA,NA
"1266",NA,"'10 Jordan Farmar","PG",73,77,52,75,77,54,34,NA,NA,NA
"1267",NA,"'14 Marco Belinelli","SG",73,83,54,69,65,56,39,NA,NA,NA
"1268",NA,"'95 Hubert Davis","SG",73,82,57,62,67,58,34,NA,NA,NA
"1269",NA,"'08 Tony Allen","SG",73,62,61,60,77,74,44,3000,2500,NA
"1270",NA,"'07 Drew Gooden","PF",73,70,62,40,69,57,82,1800,1400,NA
"1271",NA,"'13 Shane Battier","PF",73,72,63,58,73,81,41,NA,NA,NA
"1272",NA,"'97 Mark Bryant","PF",73,57,66,33,66,63,76,NA,NA,NA
"1273",NA,"'91 John Paxson","PG",73,82,45,77,74,58,30,NA,NA,NA
"1274",NA,"'08 Steve Francis","PG",73,74,59,76,78,59,43,NA,NA,NA
"1275",NA,"'98 Luc Longley","C",72,59,64,49,52,68,66,NA,NA,NA
"1276",NA,"'90 Randy Breuer","C",72,61,64,37,51,64,78,NA,NA,NA
"1277",NA,"'95 Charles Smith","PF",72,71,70,44,66,66,58,NA,NA,NA
"1278",NA,"'08 Aaron Brooks","PG",72,76,49,74,77,50,37,1800,1800,NA
"1279",NA,"'94 Mario Elie","SG",72,77,56,68,68,58,45,NA,NA,NA
"1280",NA,"'13 Mike Miller","SG",72,82,53,70,66,51,55,2800,3000,NA
"1281",NA,"'65 Leroy Ellis","C",72,51,64,39,62,61,84,NA,NA,NA
"1282",NA,"'01 Brian Shaw","SG",72,70,55,82,69,58,52,NA,3000,NA
"1283",NA,"'77 Joe Bryant","SF",72,64,68,59,69,57,62,NA,4000,NA
"1284",NA,"'71 Jim McMillian","SF",72,75,64,48,77,62,56,NA,NA,NA
"1285",NA,"'91 Bill Cartwright","C",72,54,64,42,53,64,68,NA,NA,NA
"1286",NA,"Langston Galloway","PG",72,77,49,76,75,53,43,1100,1000,1200
"1287",NA,"Kyle O'Quinn","C",72,70,65,46,72,64,72,1100,900,1200
"1288",NA,"Derrick Williams","SF",72,69,69,53,76,58,58,1200,1000,1500
"1289",NA,"Kevin Seraphin","C",72,55,71,41,71,64,65,900,900,5000
"1290",NA,"Caron Butler","SF",72,76,61,50,74,63,41,1300,900,1500
"1291",NA,"Evan Fournier","SG",72,76,53,67,70,55,39,1300,1000,NA
"1292",NA,"Jason Smith","C",72,68,67,42,66,61,62,1100,900,NA
"1293",NA,"Brian Roberts","PG",72,74,51,78,74,46,36,900,900,1600
"1294",NA,"Trey Lyles","PF",72,65,67,51,70,58,66,1200,1000,1000
"1295",NA,"Mike Muscala","C",72,71,64,49,68,61,73,1000,950,1000
"1296",NA,"Justin Holiday","SG",72,74,59,54,73,71,45,1200,900,1200
"1297",NA,"Kent Bazemore","SG",72,66,57,59,79,61,46,1100,1000,1200
"1298",NA,"Mike Scott","PF",72,76,71,42,69,60,62,1100,900,1100
"1299",NA,"Shelvin Mack","PG",72,73,49,76,78,58,40,1200,1000,1400
"1300",NA,"Lavoy Allen","PF",72,51,65,47,66,58,80,1200,900,1300
"1301",NA,"Randy Foye","SG",72,72,56,67,73,59,33,1200,1000,1100
"1302",NA,"Jameer Nelson","PG",72,71,50,80,75,56,43,1400,1000,1150
"1303",NA,"Aron Baynes","C",72,60,68,43,61,59,77,NA,1500,1500
"1304",NA,"Marcus Thornton","SG",72,74,60,55,74,55,43,4200,1600,5000
"1305",NA,"Norris Cole","PG",72,70,52,75,74,67,37,1200,900,1500
"1306",NA,"Quincy Pondexter","SF",72,71,59,49,62,69,44,1200,950,3500
"1307",NA,"Kendrick Perkins","C",72,48,64,41,64,68,75,1300,1000,1200
"1308",NA,"Jerryd Bayless","PG",72,72,54,74,76,50,41,900,1000,1500
"1309",NA,"Tony Snell","SF",72,72,59,55,73,65,47,1400,1000,2000
"1310",NA,"Jonas Jerebko","PF",72,77,69,51,68,56,66,1400,1050,2200
"1311",NA,"Wesley Johnson","SF",72,69,65,51,76,59,49,1400,1100,2000
"1312",NA,"Isaiah Canaan","PG",72,74,51,74,79,50,40,1200,1000,1700
"1313",NA,"Andre Roberson","SG",72,60,60,64,75,74,63,1000,900,1600
"1314",NA,"Mario Chalmers","PG",72,70,55,74,75,66,38,1000,1200,2000
"1315",NA,"Richard Jefferson","SF",72,73,63,58,70,62,51,1000,1100,1300
"1316",NA,"Otto Porter","SF",72,71,63,56,69,63,47,1000,1000,20000
"1317",NA,"Charlie Villanueva","PF",72,75,65,48,62,56,62,1000,950,6000
"1318",NA,"Vince Carter","SF",72,70,66,64,69,59,49,1500,1200,4000
"1319",NA,"Ramon Sessions","PG",72,69,56,79,75,52,43,1200,1000,1300
"1320",NA,"Jarnell Stokes","PF",72,44,66,42,72,60,76,NA,900,1200
"1321",NA,"Cameron Payne","PG",72,69,52,81,73,55,27,1100,1000,2500
"1322",NA,"Festus Ezeli","C",72,43,64,36,72,61,81,2000,1300,2100
"1323",NA,"Kosta Koufos","C",72,44,65,40,62,62,81,1100,1000,1400
"1324",NA,"Bismack Biyombo","C",72,39,58,41,73,68,84,1100,1000,1700
"1325",NA,"Cole Aldrich","C",72,50,64,46,60,65,83,1000,1000,2000
"1326",NA,"'03 Eduardo Najera","SF",72,78,53,61,69,56,54,NA,1300,NA
"1327",NA,"'00 Dell Curry","SG",72,82,54,62,67,54,43,NA,1100,NA
"1328",NA,"'05 Jim Jackson","SG",72,73,49,70,76,48,42,NA,1100,NA
"1329",NA,"'01 Robert Horry","PF",72,75,68,56,68,66,65,NA,1000,NA
"1330",NA,"'01 Tyronn Lue","PG",72,74,52,76,70,61,39,NA,1500,NA
"1331",NA,"'71 Keith Erickson","SF",72,72,62,69,76,58,57,NA,2000,NA
"1332",NA,"'95 Donald Royal","SF",72,61,64,62,73,65,53,NA,1500,NA
"1333",NA,"'95 Brian Shaw","PG",72,72,55,83,69,60,48,NA,1500,NA
"1334",NA,"'00 Brian Grant","PF",72,51,63,41,70,64,77,NA,2000,NA
"1335",NA,"'04 Fred Hoiberg","SG",72,83,58,55,64,49,42,NA,1100,NA
"1336",NA,"'86 Randy Wittman","SG",72,79,54,68,67,61,32,NA,1800,NA
"1337",NA,"'07 David Wesley","SG",72,74,55,63,71,53,40,NA,1100,NA
"1338",NA,"'90 Reggie Williams","SF",72,72,67,57,72,57,46,NA,1500,NA
"1339",NA,"'90 Steve Kerr","PG",72,84,46,73,70,52,31,NA,4200,NA
"1340",NA,"'96 Steve Kerr","PG",72,85,46,68,70,58,32,NA,4000,NA
"1341",NA,"'00 Dee Brown","PG",72,80,62,62,80,57,40,NA,2500,NA
"1342",NA,"'00 Kevin Willis","PF",72,57,66,32,64,58,75,NA,1500,NA
"1343",NA,"Kris Humphries","PF",72,60,61,41,74,59,79,1200,1000,2500
"1344",NA,"Noah Vonleh","PF",72,59,67,37,70,58,81,1200,1000,1500
"1345",NA,"C.J. McCollum","SG",72,73,55,66,73,51,37,1300,1100,1200
"1346",NA,"Devin Booker","SG",72,78,52,58,69,57,41,2200,1000,1800
"1347",NA,"T.J. Warren","SF",72,70,65,55,71,59,54,1400,1000,1400
"1348",NA,"Jon Leuer","PF",72,68,67,42,67,53,75,1400,950,1100
"1349",NA,"Meyers Leonard","C",72,78,57,38,67,57,70,1400,1200,1200
"1350",NA,"Nick Calathes","PG",72,62,52,80,69,68,41,1400,1200,NA
"1351",NA,"Henry Sims","C",72,66,67,45,68,59,72,1200,950,NA
"1352",NA,"Javale McGee","C",72,42,65,34,69,68,71,1200,1000,NA
"1353",NA,"Emeka Okafor","C",72,46,68,28,66,68,73,1200,1000,NA
"1354",NA,"Dorell Wright","SF",72,70,60,49,69,62,53,1300,1150,NA
"1355",NA,"Shawn Marion","SF",72,61,65,50,68,70,64,1100,1000,NA
"1356",NA,"Brandon Rush (Dynamic)","SF",72,72,55,53,71,64,54,NA,6000,12000
"1357",NA,"'89 Craig Hodges","PG",72,82,47,72,69,54,36,NA,3000,NA
"1358",NA,"Leandro Barbosa (Dynamic)","SG",72,80,50,61,71,53,40,NA,3500,7700
"1359",NA,"Nick Collison (Dynamic)","PF",72,57,65,46,66,66,73,NA,3500,11500
"1360",NA,"D.J. Augustin (Dynamic)","PG",72,78,51,73,75,48,34,NA,2500,8750
"1361",NA,"Jonathan Simmons (Dynamic)","SG",72,74,62,61,68,62,51,NA,4000,5700
"1362",NA,"Reggie Bullock (Dynamic)","SF",72,79,55,62,70,53,50,NA,4500,8300
"1363",NA,"Dante Cunningham (Dynamic)","SF",72,72,61,51,71,67,52,NA,2000,11000
"1364",NA,"Quincy Pondexter (Dynamic)","SF",72,71,59,49,62,69,44,NA,4500,19000
"1365",NA,"Alexis Ajinca (Dynamic)","C",72,59,65,40,54,58,79,NA,2200,30000
"1366",NA,"Lavoy Allen (Dynamic)","PF",72,56,68,44,69,57,74,NA,3100,13300
"1367",NA,"Luc Mbah A Moute (Dynamic)","PF",72,66,70,48,73,72,54,NA,7000,NA
"1368",NA,"Jason Richardson (Dynamic)","SG",72,74,68,60,69,61,54,NA,NA,NA
"1369",NA,"Emeka Okafor (Dynamic)","C",72,46,68,28,66,68,73,NA,NA,NA
"1370",NA,"Dorell Wright (Dynamic)","SF",72,70,60,49,69,62,53,NA,NA,NA
"1371",NA,"Nick Calathes (Dynamic)","PG",72,62,52,80,69,68,41,NA,NA,NA
"1372",NA,"Shawn Marion (Dynamic)","SF",72,61,65,50,68,70,64,NA,NA,NA
"1373",NA,"Henry Sims (Dynamic)","C",72,65,67,41,66,57,74,NA,NA,NA
"1374",NA,"Rasual Butler (Dynamic)","SG",72,74,57,53,66,64,47,NA,6500,NA
"1375",NA,"'77 Mike Dunleavy","PG",72,76,49,76,69,60,35,NA,2000,NA
"1376",NA,"'89 Rick Mahorn","C",72,53,59,35,58,71,77,NA,1200,NA
"1377",NA,"Ian Clark (Dynamic)","SG",72,78,52,64,70,51,41,NA,3000,NA
"1378",NA,"Larry Nance Jr. (Dynamic)","PF",72,64,72,44,75,63,67,NA,7000,20000
"1379",NA,"Mario Hezonja (Dynamic)","SG",72,71,61,61,78,59,45,NA,4000,NA
"1380",NA,"Charlie Villanueva (Dynamic)","PF",72,73,65,49,62,55,63,NA,2000,15000
"1381",NA,"Ben McLemore (Dynamic)","SG",72,75,60,61,76,57,38,NA,3200,11400
"1382",NA,"Caron Butler (Dynamic)","SF",72,72,61,51,74,62,43,NA,3200,7900
"1383",NA,"Quincy Acy (Dynamic)","PF",72,73,74,41,74,59,69,NA,3500,7000
"1384",NA,"Seth Curry (Dynamic)","PG",72,77,52,62,74,47,40,NA,9000,7600
"1385",NA,"Willie Cauley-Stein (Dynamic)","C",72,42,62,35,73,71,69,NA,2100,14900
"1386",NA,"Spencer Hawes (Dynamic)","C",72,73,64,53,58,57,67,NA,3400,18000
"1387",NA,"Tyler Hansbrough (Dynamic)","PF",72,62,66,41,73,64,75,NA,3800,7800
"1388",NA,"Frank Kaminsky (Dynamic)","C",72,75,66,46,66,56,60,NA,3900,27800
"1389",NA,"Matt Barnes (Dynamic)","SF",72,61,59,57,76,71,58,NA,2400,17000
"1390",NA,"Jamychal Green (Dynamic)","PF",72,72,71,44,70,61,74,NA,3400,9600
"1391",NA,"Justin Holiday (Dynamic)","SG",72,71,59,53,73,70,45,NA,3200,14000
"1392",NA,"Tyler Zeller (Dynamic)","C",72,62,66,40,68,60,73,NA,1200,6600
"1393",NA,"Aaron Brooks (Dynamic)","PG",72,72,52,74,77,52,36,NA,2000,20000
"1394",NA,"Mike Dunleavy (Dynamic)","SF",72,82,56,57,62,58,48,NA,3000,10000
"1395",NA,"Tony Snell (Dynamic)","SF",72,72,56,55,73,68,48,NA,2100,11000
"1396",NA,"Hollis Thompson (Dynamic)","SG",72,74,58,54,68,62,47,NA,1800,8000
"1397",NA,"O.J. Mayo (Dynamic)","SG",71,71,55,63,74,62,40,NA,2200,15000
"1398",NA,"Kirk Hinrich (Dynamic)","SG",71,72,46,72,68,64,40,NA,2500,5500
"1399",NA,"Pablo Prigioni (Dynamic)","PG",71,77,47,79,68,52,47,NA,2900,14500
"1400",NA,"'96 Vincent Askew","SG",71,73,58,65,67,62,48,NA,1500,NA
"1401",NA,"Jarnell Stokes (Dynamic)","PF",71,44,66,41,72,58,76,NA,2000,8900
"1402",NA,"Brian Roberts (Dynamic)","PG",71,74,49,78,74,46,37,NA,2500,14000
"1403",NA,"Josh McRoberts (Dynamic)","PF",71,60,71,67,71,66,61,NA,2800,12500
"1404",NA,"Mike Muscala (Dynamic)","C",71,69,64,49,68,61,67,NA,3000,7000
"1405",NA,"Langston Galloway (Dynamic)","PG",71,72,53,75,75,53,43,NA,2500,19000
"1406",NA,"Kevin Seraphin (Dynamic)","C",71,57,69,48,71,66,63,NA,3000,5000
"1407",NA,"Jameer Nelson (Dynamic)","PG",71,71,50,80,75,56,43,NA,2100,4500
"1408",NA,"Randy Foye (Dynamic)","SG",71,72,55,64,73,59,36,NA,2200,8400
"1409",NA,"Wayne Ellington (Dynamic)","SG",71,78,55,63,72,48,39,NA,2000,23000
"1410",NA,"Will Bynum (Dynamic)","PG",71,68,51,78,78,53,37,NA,NA,NA
"1411",NA,"Elton Brand (Dynamic)","C",71,61,67,38,61,67,67,NA,3000,NA
"1412",NA,"'96 David Wingate","SG",71,74,55,59,71,63,37,NA,1200,NA
"1413",NA,"'96 Erving Johnson","C",71,44,57,32,61,64,83,NA,1200,NA
"1414",NA,"Danny Granger (Dynamic)","SF",71,71,58,46,71,63,49,NA,NA,NA
"1415",NA,"Ben Gordon (Dynamic)","SG",71,80,56,45,75,48,37,NA,NA,NA
"1416",NA,"Willie Green (Dynamic)","SG",71,75,54,57,69,64,37,NA,NA,NA
"1417",NA,"Glen Davis (Dynamic)","PF",71,47,69,42,66,68,58,NA,NA,NA
"1418",NA,"Jason Terry (Dynamic)","PG",71,77,57,69,68,60,35,NA,3900,NA
"1419",NA,"Toney Douglas (Dynamic)","PG",71,72,47,73,75,61,43,NA,2200,NA
"1420",NA,"Kendrick Perkins (Dynamic)","C",71,47,67,41,64,66,71,NA,2100,7600
"1421",NA,"Luke Babbitt (Dynamic)","SF",71,79,57,53,64,53,57,NA,4000,8800
"1422",NA,"Ray McCallum (Dynamic)","PG",71,74,50,76,77,52,45,NA,3700,8000
"1423",NA,"Mitch McGary (Dynamic)","C",71,52,65,39,73,61,74,NA,5000,6000
"1424",NA,"Archie Goodwin (Dynamic)","SG",71,68,61,69,71,55,43,NA,2400,11000
"1425",NA,"Anthony Morrow (Dynamic)","SF",71,79,57,58,64,50,37,NA,3000,90000
"1426",NA,"Vitor Faverani","C",71,58,65,40,66,61,74,1500,1300,NA
"1427",NA,"Will Bynum","PG",71,68,51,78,78,53,37,1200,1000,NA
"1428",NA,"Darrell Arthur","PF",71,66,65,43,72,69,57,1500,900,NA
"1429",NA,"Ryan Hollins","C",71,46,67,29,76,62,65,1400,1200,NA
"1430",NA,"Glen Davis","PF",71,47,69,42,66,68,58,1200,1000,NA
"1431",NA,"Danny Granger","SF",71,71,58,46,71,63,49,1200,1000,NA
"1432",NA,"Andrew Bynum","C",71,43,65,36,53,62,73,1400,1200,NA
"1433",NA,"Ben Gordon","SG",71,80,56,45,75,48,37,1200,1000,NA
"1434",NA,"Willie Green","SG",71,75,54,57,69,64,37,1200,1000,NA
"1435",NA,"Andrei Kirilenko","PF",71,60,68,46,68,72,61,1400,1200,NA
"1436",NA,"Jason Terry","PG",71,77,56,71,68,61,35,1300,1000,NA
"1437",NA,"Steve Nash","PG",71,73,50,88,64,46,25,1400,1200,NA
"1438",NA,"Garrett Temple","SG",71,72,49,65,71,70,41,1200,1000,2550
"1439",NA,"'07 Eric Snow","PG",71,62,61,79,69,68,41,NA,1000,NA
"1440",NA,"'01 Mark Madsen","PF",71,59,64,42,73,62,73,NA,2000,NA
"1441",NA,"'95 Anthony Bowie","SG",71,76,55,66,70,59,43,NA,1500,NA
"1442",NA,"'98 Shandon Anderson","SF",71,70,60,48,77,61,52,NA,1100,NA
"1443",NA,"'98 Howard Eisley","PG",71,72,50,76,72,50,38,NA,1000,NA
"1444",NA,"'93 David Wingate","SG",71,70,57,69,72,67,43,NA,1200,NA
"1445",NA,"'71 Lucius Allen","PG",71,70,55,68,75,57,47,NA,1000,2300
"1446",NA,"'01 George Lynch","SF",71,63,61,48,70,66,69,NA,1100,NA
"1447",NA,"Josh McRoberts","PF",71,70,70,66,71,66,69,900,800,1000
"1448",NA,"Kyle Singler","SF",71,75,58,61,70,63,49,1100,1000,1400
"1449",NA,"Justin Anderson","SF",71,65,53,50,85,67,51,1100,1000,1900
"1450",NA,"Hollis Thompson","SG",71,74,56,56,68,63,46,1200,1000,1500
"1451",NA,"Pablo Prigioni","PG",71,77,48,79,68,53,41,1100,1000,1800
"1452",NA,"Bobby Portis","PF",71,66,65,49,65,54,62,1600,3000,2200
"1453",NA,"Kirk Hinrich","SG",71,68,49,70,68,65,37,1400,1300,2900
"1454",NA,"Miles Plumlee","C",71,46,66,39,76,67,72,1000,1000,4000
"1455",NA,"Kyle Anderson","SF",71,64,57,76,67,56,59,1400,1000,1100
"1456",NA,"Ray McCallum","PG",71,70,53,77,77,51,40,1400,950,1400
"1457",NA,"Chase Budinger","SF",71,75,61,47,75,56,51,1200,950,5000
"1458",NA,"Rondae Hollis-Jefferson","SF",71,46,58,41,80,71,67,1400,1100,1400
"1459",NA,"Bojan Bogdanovic","SG",71,74,64,55,75,58,47,1100,950,1200
"1460",NA,"Raymond Felton","PG",71,70,53,77,73,59,39,NA,1000,1800
"1461",NA,"Tyler Johnson","SG",71,73,58,56,73,60,44,1100,900,5500
"1462",NA,"Udonis Haslem","PF",71,52,62,41,69,64,76,1200,1100,1050
"1463",NA,"Spencer Hawes","C",71,74,64,48,58,59,63,1100,900,1200
"1464",NA,"Marvin Williams","PF",71,76,65,51,67,60,60,1200,1000,3500
"1465",NA,"Dewayne Dedmon","C",71,42,58,37,68,60,87,1200,1000,NA
"1466",NA,"Channing Frye","PF",71,76,59,43,63,63,57,1200,950,NA
"1467",NA,"Louis Amundson","PF",71,44,59,33,71,66,77,900,900,1700
"1468",NA,"Kelly Oubre Jr.","SF",71,64,58,53,81,58,54,1200,850,2500
"1469",NA,"'91 Will Perdue","C",71,43,52,38,52,62,88,NA,NA,NA
"1470",NA,"'65 Larry Siegfried","PG",71,73,53,64,70,64,32,NA,NA,NA
"1471",NA,"'93 Scott Williams","PF",71,52,55,37,56,59,88,NA,NA,NA
"1472",NA,"'96 Luc Longley","C",71,57,61,42,52,68,66,NA,NA,NA
"1473",NA,"'86 Kyle Macy","PG",71,78,46,77,67,60,35,NA,NA,NA
"1474",NA,"'05 Leandro Barbosa","SG",71,72,51,66,73,47,42,5000,4000,NA
"1475",NA,"'85 Craig Hodges","PG",71,78,47,74,69,56,35,NA,1000,1400
"1476",NA,"'91 Cliff Robinson","PF",71,73,74,46,75,62,35,NA,1100,NA
"1477",NA,"'94 Rodney Rogers","PF",71,73,72,54,72,63,56,NA,1000,NA
"1478",NA,"Jordan Mickey (Dynamic)","PF",71,52,64,39,73,56,80,NA,2500,5900
"1479",NA,"'04 Trenton Hassell","SG",71,67,66,70,66,64,44,NA,1200,NA
"1480",NA,"'13 Udonis Haslem","PF",71,52,60,39,69,63,78,3000,2000,NA
"1481",NA,"'08 Steve Novak","SF",71,87,55,50,62,46,45,4500,5000,NA
"1482",NA,"'98 Steve Kerr","PG",71,85,46,65,70,56,34,NA,NA,NA
"1483",NA,"'93 Anthony Bonner","PF",71,56,66,42,71,66,76,NA,NA,NA
"1484",NA,"'06 Dorell Wright","SF",71,76,58,49,68,55,59,1700,2000,NA
"1485",NA,"'93 Bill Cartwright","C",71,55,63,40,51,68,63,NA,NA,NA
"1486",NA,"'86 Sidney Green","PF",70,50,63,41,66,56,79,NA,NA,NA
"1487",NA,"'86 John Paxson","PG",70,74,47,76,75,56,33,NA,NA,NA
"1488",NA,"'72 Keith Erickson","SF",70,69,60,64,75,55,57,NA,NA,NA
"1489",NA,"'93 John Paxson","PG",70,82,46,73,69,57,31,NA,NA,NA
"1490",NA,"'91 Craig Hodges","PG",70,80,46,71,68,53,31,NA,NA,NA
"1491",NA,"'08 Chuck Hayes","PF",70,39,54,41,74,71,76,2000,2000,NA
"1492",NA,"'95 Doug Christie","SG",70,69,60,64,74,53,56,NA,2000,NA
"1493",NA,"Willie Reed (Dynamic)","PF",70,50,65,43,64,63,72,NA,3000,NA
"1494",NA,"'98 Will Perdue","C",70,44,50,34,51,60,88,NA,4000,NA
"1495",NA,"Kelly Oubre Jr. (Dynamic)","SF",70,61,59,51,79,56,58,NA,3000,8000
"1496",NA,"'93 Will Perdue","C",70,44,56,40,54,62,81,NA,NA,NA
"1497",NA,"'91 Larry Drew","PG",70,73,47,80,64,57,35,NA,NA,NA
"1498",NA,"'94 Scott Brooks","PG",70,78,50,68,67,56,37,NA,NA,NA
"1499",NA,"'13 Rashard Lewis","PF",70,77,65,45,64,61,49,2000,1500,NA
"1500",NA,"Lance Thomas","SF",70,66,64,51,73,64,49,1100,1000,3400
"1501",NA,"James Anderson","SG",70,71,56,53,79,58,58,950,850,1500
"1502",NA,"Shabazz Napier","PG",70,70,47,75,77,54,43,1200,1200,NA
"1503",NA,"Joe Ingles","SF",70,78,55,63,65,55,45,1100,900,16000
"1504",NA,"Rodney Hood","SG",70,75,57,62,68,50,38,1100,900,2500
"1505",NA,"Raul Neto","PG",70,62,52,80,76,60,35,1000,1000,1500
"1506",NA,"James Ennis","SF",70,71,65,55,69,58,58,1000,1000,1000
"1507",NA,"Jordan Adams","SG",70,72,63,62,62,53,47,1100,900,1300
"1508",NA,"Jeremy Evans","PF",70,63,63,45,73,62,72,1200,900,1000
"1509",NA,"Delon Wright","PG",70,66,52,75,74,60,43,1100,900,2100
"1510",NA,"Sergey Karasev","SF",70,71,57,62,66,56,47,1200,1000,1200
"1511",NA,"Shane Larkin","PG",70,71,46,74,81,52,36,1100,1000,1500
"1512",NA,"Wayne Ellington","SG",70,78,53,65,72,48,42,1200,1000,1800
"1513",NA,"Joey Dorsey","C",70,35,59,38,72,68,81,1100,900,3400
"1514",NA,"Matt Bonner","PF",70,77,56,50,64,60,49,1500,1100,2500
"1515",NA,"Luke Babbitt","SF",70,79,55,52,64,54,53,NA,1500,3400
"1516",NA,"Alonzo Gee","SF",70,65,61,50,76,63,46,NA,950,1800
"1517",NA,"Sam Dekker","SF",70,64,60,53,77,56,51,4000,1700,3000
"1518",NA,"K.J. McDaniels","SG",70,62,63,53,75,66,52,3800,1800,2400
"1519",NA,"Clint Capela","C",70,30,59,37,75,63,80,4600,1700,2400
"1520",NA,"Anthony Tolliver","PF",70,79,63,49,68,58,56,NA,1600,2200
"1521",NA,"E'Twaun Moore","SG",70,70,58,63,75,56,39,900,1500,1600
"1522",NA,"Matthew Dellavedova","PG",70,70,46,75,72,63,39,1000,1000,1800
"1523",NA,"Jakarr Sampson","SF",70,57,55,57,70,71,50,1200,1200,1100
"1524",NA,"'77 Steve Mix","PF",70,70,66,47,65,61,58,NA,2000,NA
"1525",NA,"'72 Phil Jackson","PF",70,64,60,44,65,66,74,NA,1500,NA
"1526",NA,"'98 Chuck Person","SF",70,72,59,50,64,60,51,NA,1100,NA
"1527",NA,"'03 Avery Johnson","PG",70,63,51,76,75,65,34,NA,2500,NA
"1528",NA,"'04 Elden Campbell","C",70,53,65,34,57,63,70,NA,1000,NA
"1529",NA,"'04 Mark Madsen","PF",70,56,66,41,73,63,71,NA,1000,NA
"1530",NA,"Nemanja Bjelica","PF",70,73,64,58,69,58,67,1400,1100,1300
"1531",NA,"'89 Sam Vincent","PG",70,65,51,79,74,54,44,NA,1500,NA
"1532",NA,"'71 Greg Smith","PF",70,54,64,63,75,66,73,NA,NA,1200
"1533",NA,"'07 Daniel Gibson","PG",70,77,61,55,74,63,41,NA,NA,1400
"1534",NA,"'86 Tree Rollins","C",70,44,51,30,58,69,76,NA,2000,NA
"1535",NA,"DeJuan Blair","PF",70,42,67,45,69,55,74,1400,1100,1600
"1536",NA,"Drew Gooden III","PF",70,71,61,41,65,56,70,1400,1200,1400
"1537",NA,"Jason Thompson","PF",70,51,66,40,63,58,72,1400,1600,1200
"1538",NA,"Sonny Weems","SG",70,73,67,53,73,60,47,1400,1000,1500
"1539",NA,"Archie Goodwin","SG",70,66,62,64,71,56,46,1200,1000,1900
"1540",NA,"Jeff Withey","C",70,56,63,42,61,64,72,1300,1100,NA
"1541",NA,"Nate Wolters","PG",70,62,51,78,71,61,40,1200,1000,NA
"1542",NA,"Alexey Shved","SG",70,71,54,69,66,55,41,1300,1100,NA
"1543",NA,"Jerome Jordan","C",70,46,62,45,61,57,80,1200,1000,NA
"1544",NA,"Ish Smith","PG",70,59,50,80,74,57,43,1200,1000,NA
"1545",NA,"Jeff Adrien","PF",70,49,61,42,72,63,77,1300,1100,NA
"1546",NA,"Jordan Crawford","SG",70,68,62,61,75,50,45,1200,1000,NA
"1547",NA,"Jeff Ayres","C",70,51,64,38,67,61,77,1400,1200,NA
"1548",NA,"Nate Robinson","PG",70,64,53,68,85,56,30,1500,1300,NA
"1549",NA,"Luke Ridnour","PG",70,74,50,72,68,57,39,1400,1200,NA
"1550",NA,"Kenyon Martin","PF",70,50,65,47,67,69,66,1700,1500,NA
"1551",NA,"Elton Brand","C",70,58,67,35,61,67,68,1100,900,NA
"1552",NA,"Adreian Payne (Dynamic)","PF",70,66,64,44,66,65,69,NA,3800,6100
"1553",NA,"Jason Thompson (Dynamic)","PF",70,53,64,42,63,59,73,NA,3700,7500
"1554",NA,"Matt Bonner (Dynamic)","PF",70,79,56,51,64,59,51,NA,2700,5000
"1555",NA,"Ronnie Price (Dynamic)","PG",70,65,50,71,74,66,34,NA,4000,20000
"1556",NA,"Sam Dekker (Dynamic)","SF",70,64,60,53,77,56,51,NA,3500,12000
"1557",NA,"Alonzo Gee (Dynamic)","SF",70,64,61,50,76,61,46,NA,2000,15000
"1558",NA,"Jeff Adrien (Dynamic)","PF",70,49,61,42,72,63,77,NA,NA,NA
"1559",NA,"Kendall Marshall (Dynamic)","PG",70,66,49,79,74,58,34,NA,2500,5600
"1560",NA,"Nate Wolters (Dynamic)","PG",70,62,51,78,71,61,40,NA,NA,NA
