"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1343",NA,"Spencer Dinwiddie","PG",78,76,55,86,69,55,38,NA,NA,NA
"1344",NA,"Ronde Hollis-Jefferson","SF",78,64,65,52,74,66,62,NA,NA,NA
"1345",NA,"Thaddeus Young","PF",78,68,71,48,73,69,72,NA,NA,NA
"1346",NA,"Kemba Walker","PG",78,77,53,79,81,58,39,NA,NA,NA
"1347",NA,"Greg Anthony","PG",78,77,52,84,75,62,35,NA,NA,NA
"1348",NA,"Luka Doncic","SG",78,72,58,76,76,61,60,NA,NA,NA
"1349",NA,"Paul Millsap","PF",78,61,76,60,69,67,63,NA,NA,NA
"1350",NA,"Kyle Korver","SG",78,86,49,63,67,55,43,NA,NA,NA
"1351",NA,"Greg Ostertag","C",78,35,63,31,61,72,82,NA,NA,NA
"1352",NA,"Mark Madsen","PF",78,50,67,41,69,63,82,NA,NA,NA
"1353",NA,"Fred Hoiberg","SG",78,85,55,66,63,53,42,NA,NA,NA
"1354",NA,"Corey Brewer","SF",78,64,61,55,78,73,42,NA,NA,NA
"1355",NA,"Austin Rivers","SG",78,69,58,76,72,64,32,NA,NA,NA
"1356",NA,"Rudy Gay","SF",78,73,70,58,74,60,63,NA,NA,NA
"1357",NA,"Gerald Green","SG",77,81,64,51,70,54,44,NA,NA,NA
"1358",NA,"Nene","C",77,58,73,45,63,59,70,NA,NA,NA
"1359",NA,"Nerlens Noel","C",77,44,68,40,68,74,77,NA,NA,NA
"1360",NA,"Josh Jackson","SF",77,68,64,59,72,69,55,NA,NA,NA
"1361",NA,"Trevor Ariza","SF",77,67,59,60,73,70,48,NA,NA,NA
"1362",NA,"Markieef Morris","PF",77,71,69,49,65,58,60,NA,NA,NA
"1363",NA,"Andre Livingston","SF",77,55,58,74,77,77,43,NA,NA,NA
"1364",NA,"Hakim Warrick","PF",77,53,77,45,70,64,68,NA,NA,NA
"1365",NA,"Kenny Gattison","PF",77,49,73,37,67,69,78,NA,NA,NA
"1366",NA,"Elfrid Payton","PG",77,62,53,80,75,65,51,NA,NA,NA
"1367",NA,"Dennis Smith JR.","PG",77,74,58,75,80,56,40,NA,NA,NA
"1368",NA,"Mohamed Bamba","C",77,53,66,38,71,69,78,NA,NA,NA
"1369",NA,"Wesley Matthews","SG",77,72,65,65,72,66,36,NA,NA,NA
"1370",NA,"Demarre Carroll","SF",77,69,64,58,65,67,58,NA,NA,NA
"1371",NA,"Rajon Rondo","PG",77,59,51,85,77,67,51,NA,NA,NA
"1372",NA,"Javale McGee","C",77,45,66,34,63,66,79,NA,NA,NA
"1373",NA,"Jonathon Simmons","SG",77,75,67,64,71,60,55,NA,NA,NA
"1374",NA,"Bogdan Bogdanovic","SF",77,76,64,66,71,54,44,NA,NA,NA
"1375",NA,"De'Aaron Fox","PG",77,69,53,78,79,63,35,NA,NA,NA
"1376",NA,"Cody Zeller","C",77,54,70,40,68,61,74,NA,NA,NA
"1377",NA,"Nicolas Batum","SF",77,69,62,73,73,68,48,NA,NA,NA
"1378",NA,"Ricky Rubio","PG",77,74,48,81,69,68,47,NA,NA,NA
"1379",NA,"Marcus Morris","SF",77,72,66,47,69,61,63,NA,NA,NA
"1380",NA,"Larry Nance JR.","PF",77,53,73,43,72,68,77,NA,NA,NA
"1381",NA,"Danilo Gallinari","SF",77,73,65,58,67,58,52,NA,NA,NA
"1382",NA,"Marcin Gortat","C",77,52,66,48,65,63,77,NA,NA,NA
"1383",NA,"Avery Bradley","SG",77,69,52,62,77,72,33,NA,NA,NA
"1384",NA,"Kent Bazemore","SG",77,71,57,69,74,68,49,NA,NA,NA
"1385",NA,"Alex Len","C",77,50,62,34,62,61,85,NA,NA,NA
"1386",NA,"Dewayne Dedmon","C",77,64,56,38,62,70,78,NA,NA,NA
"1387",NA,"Kyle Anderson","SF",77,61,54,71,63,73,58,NA,NA,NA
"1388",NA,"Kelly Olynyk","C",77,67,71,56,61,57,69,NA,NA,NA
"1389",NA,"James Johnson","SF",77,63,66,74,68,63,54,NA,NA,NA
"1390",NA,"Trae Young","PG",77,78,53,80,75,52,39,NA,NA,NA
"1391",NA,"Wendell Carter JR.","PF",77,65,70,54,71,65,71,NA,NA,NA
"1392",NA,"Robin Lopez","C",77,58,70,42,60,64,72,NA,NA,NA
"1393",NA,"John Henson","C",77,46,69,39,62,68,78,NA,NA,NA
"1394",NA,"Adonal Foyle","C",77,40,65,40,63,74,86,NA,NA,NA
"1395",NA,"Dikembe Mutombo","C",77,36,58,28,53,72,84,NA,NA,NA
"1396",NA,"Jeff Turner","SF",77,81,59,43,60,56,57,NA,NA,NA
"1397",NA,"J.J. Barea","PG",77,80,50,85,70,51,45,NA,NA,NA
"1398",NA,"Gerald Green","SG",77,80,67,54,74,59,47,NA,NA,NA
"1399",NA,"Ersan Ilyasova","PF",76,73,63,50,61,61,72,NA,NA,NA
"1400",NA,"Wilson Chandler","SF",76,70,64,57,71,62,51,NA,NA,NA
"1401",NA,"Wayne Ellington","SG",76,81,54,66,68,47,36,NA,NA,NA
"1402",NA,"Dion Waiters","SG",76,71,61,73,76,58,35,NA,NA,NA
"1403",NA,"Justice Winslow","SF",76,59,59,63,76,68,62,NA,NA,NA
"1404",NA,"Mike Scott","PF",76,72,71,38,63,55,59,NA,NA,NA
"1405",NA,"Montrezl Harrell","PF",76,51,73,39,64,55,78,NA,NA,NA
"1406",NA,"George Hill","PG",76,74,53,74,75,64,42,NA,NA,NA
"1407",NA,"Jordan Clarkson","PG",76,74,57,74,76,51,38,NA,NA,NA
"1408",NA,"Collin Sexton","PG",76,70,54,76,81,62,36,NA,NA,NA
"1409",NA,"Tyler Johnson","SG",76,75,58,66,69,55,38,NA,NA,NA
"1410",NA,"Frank Kaminsky","PF",76,70,67,44,63,50,56,NA,NA,NA
"1411",NA,"Thabo Sefolosha","SF",76,69,57,51,68,73,53,NA,NA,NA
"1412",NA,"Tony Parker","PG",76,70,54,78,73,60,35,NA,NA,NA
"1413",NA,"Marvin Williams","PF",76,69,67,54,67,57,61,NA,NA,NA
"1414",NA,"Willy Hernangomez","C",76,53,68,34,62,57,80,NA,NA,NA
"1415",NA,"Kosta Koufos","C",76,43,65,40,58,58,82,NA,NA,NA
"1416",NA,"Jae Crowder","SF",76,66,60,61,75,68,52,NA,NA,NA
"1417",NA,"Courtney Lee","SG",76,75,59,63,71,58,35,NA,NA,NA
"1418",NA,"Mario Hezonja","SG",76,76,61,59,73,59,53,NA,NA,NA
"1419",NA,"Jonathan Isaac","SF",76,50,61,53,74,76,54,NA,NA,NA
"1420",NA,"D.J. Augustin","PG",76,80,49,74,69,48,33,NA,NA,NA
"1421",NA,"Lance Stephenson","SG",76,70,63,73,74,62,62,NA,NA,NA
"1422",NA,"Kentavious Caldwell-Pope","SG",76,71,56,65,72,65,43,NA,NA,NA
"1423",NA,"Michael Beasley","PF",76,73,70,50,69,51,71,NA,NA,NA
"1424",NA,"Ed Davis","C",76,40,63,39,66,58,86,NA,NA,NA
"1425",NA,"Kenneth Faried","PF",76,42,69,42,71,64,78,NA,NA,NA
"1426",NA,"Allen Crabbe","SG",76,75,57,62,70,56,45,NA,NA,NA
"1427",NA,"Shabazz Napier","PG",76,81,49,70,72,56,39,NA,NA,NA
"1428",NA,"Salah Mejri","C",76,42,60,29,55,62,83,NA,NA,NA
"1429",NA,"Dwight Powell","PF",76,65,67,52,67,60,74,NA,NA,NA
"1430",NA,"J.J. Barea","PG",76,77,49,81,67,46,42,NA,NA,NA
"1431",NA,"Mason Plumlee","C",76,43,73,58,68,66,75,NA,NA,NA
"1432",NA,"Trey Lyles","PF",76,69,69,51,64,53,74,NA,NA,NA
"1433",NA,"Caris Levert","SG",76,70,64,70,74,63,52,NA,NA,NA
"1434",NA,"Ish Smith","PG",76,68,50,80,71,55,39,NA,NA,NA
"1435",NA,"Zaza Pachulia","C",76,46,59,48,57,66,80,NA,NA,NA
"1436",NA,"Reggie Bullock","SF",76,79,53,61,64,50,39,NA,NA,NA
"1437",NA,"Michael Porter Jr.","SF",76,70,64,59,75,61,61,NA,NA,NA
"1438",NA,"Kelly Oubre Jr.","SF",76,70,58,62,73,60,50,NA,NA,NA
"1439",NA,"Tomas Satoransky","PG",76,73,56,78,72,61,47,NA,NA,NA
"1440",NA,"Jordan Bell","PF",76,56,66,48,72,71,72,NA,NA,NA
"1441",NA,"Jeff Green","SF",76,67,70,59,71,64,49,NA,NA,NA
"1442",NA,"Kyle O'Quinn","C",76,59,61,50,63,61,80,NA,NA,NA
"1443",NA,"Taj Gibson","PF",76,58,70,35,62,64,66,NA,NA,NA
"1444",NA,"Marco Belinelli","SG",76,82,58,66,58,55,33,NA,NA,NA
"1445",NA,"Patrick Mills","PG",76,78,47,78,72,51,31,NA,NA,NA
"1446",NA,"Greg Monroe","C",76,54,70,60,62,51,80,NA,NA,NA
"1447",NA,"Delon Wright","PG",76,72,49,80,73,60,44,NA,NA,NA
"1448",NA,"Pascal Siakam","PF",76,61,68,41,69,71,66,NA,NA,NA
"1449",NA,"Fred Vanvleet","PG",76,78,45,79,66,64,36,NA,NA,NA
"1450",NA,"Og Anunoby","SF",75,68,60,49,76,65,46,NA,NA,NA
"1451",NA,"C.J. Miles","SF",75,74,59,59,67,59,40,NA,NA,NA
"1452",NA,"Danny Green","SG",75,68,54,63,71,73,42,NA,NA,NA
"1453",NA,"Jakob Poeltl","C",75,44,68,45,60,58,77,NA,NA,NA
"1454",NA,"Dejounte Murray","PG",75,60,57,74,68,75,65,NA,NA,NA
"1455",NA,"Davis Bertans","PF",75,72,65,45,62,61,58,NA,NA,NA
"1456",NA,"Ryan Anderson","PF",75,77,66,45,53,48,63,NA,NA,NA
"1457",NA,"P.J. Tucker","SF",75,64,56,55,71,68,64,NA,NA,NA
"1458",NA,"Gorgui Dieng","C",75,63,69,38,64,63,71,NA,NA,NA
"1459",NA,"Andre Roberson","SG",75,47,58,59,73,80,66,NA,NA,NA
"1460",NA,"Jerami Grant","PF",75,59,65,45,72,70,67,NA,NA,NA
"1461",NA,"Richaun Holmes","C",75,52,69,47,64,57,79,NA,NA,NA
"1462",NA,"Tyson Chandler","C",75,35,60,40,61,68,84,NA,NA,NA
"1463",NA,"Troy Daniels","SG",75,79,52,63,68,47,38,NA,NA,NA
"1464",NA,"Raymond Felton","PG",75,72,55,77,70,59,42,NA,NA,NA
"1465",NA,"Shaun Livingston","PG",75,64,68,76,70,63,40,NA,NA,NA
"1466",NA,"Jonas Jerekbo","PF",75,72,68,51,63,50,62,NA,NA,NA
"1467",NA,"Seth Curry","SG",75,79,47,68,67,46,38,NA,NA,NA
"1468",NA,"E'Twaun Moore","SG",75,76,57,63,71,50,36,NA,NA,NA
"1469",NA,"Jarrett Allen","C",75,54,69,31,68,62,74,NA,NA,NA
"1470",NA,"Joe Harris","SG",75,77,53,58,65,53,44,NA,NA,NA
"1471",NA,"Josh Hart","SG",75,74,57,59,74,60,55,NA,NA,NA
"1472",NA,"Trey Burke","PG",75,77,50,79,72,51,37,NA,NA,NA
"1473",NA,"Nemanja Bjelica","PF",75,69,64,52,64,55,63,NA,NA,NA
"1474",NA,"Skal Labissiere","PF",75,60,65,47,70,60,66,NA,NA,NA
"1475",NA,"Michael Kidd-Gilchrist","SF",75,46,61,57,77,70,61,NA,NA,NA
"1476",NA,"Ekpe Udoh","C",75,46,64,52,66,79,58,NA,NA,NA
"1477",NA,"Alec Burks","SG",75,72,59,63,71,59,47,NA,NA,NA
"1478",NA,"Aron Baynes","C",75,61,62,42,57,56,81,NA,NA,NA
"1479",NA,"Tristan Thompson","C",75,38,69,39,68,63,78,NA,NA,NA
"1480",NA,"Boban Marjanovic","C",75,45,59,40,48,57,85,NA,NA,NA
"1481",NA,"Luc Mbah a Moute","PF",75,60,64,48,71,76,47,NA,NA,NA
"1482",NA,"Bam Adebayo","C",75,42,65,35,70,60,78,NA,NA,NA
"1483",NA,"Jamychal Green","PF",75,64,64,44,66,57,79,NA,NA,NA
"1484",NA,"Dillon Brooks","SF",75,71,66,48,71,50,41,NA,NA,NA
"1485",NA,"Chandler Parsons","SF",75,68,62,68,68,62,49,NA,NA,NA
"1486",NA,"Amir Johnson","PF",75,50,65,48,64,66,74,NA,NA,NA
"1487",NA,"Markelle Fultz","PG",75,65,57,81,77,59,50,NA,NA,NA
"1488",NA,"T.J McConnel","PG",75,70,53,78,68,64,47,NA,NA,NA
"1489",NA,"Tyler Zeller","C",75,54,65,38,60,56,76,NA,NA,NA
"1490",NA,"J.R","SG",75,75,57,61,72,59,39,NA,NA,NA
"1491",NA,"Channing Frye","PF",74,70,61,40,57,56,57,NA,NA,NA
"1492",NA,"Kyle Korver","SG",74,84,49,63,57,55,43,NA,NA,NA
"1493",NA,"Denzel Valentine","SF",74,73,55,69,65,47,51,NA,NA,NA
"1494",NA,"Justin Holiday","SG",74,73,57,60,67,64,43,NA,NA,NA
"1495",NA,"Mike Muscala","C",74,65,64,46,60,56,63,NA,NA,NA
"1496",NA,"Omri Casspi","SF",74,63,66,49,69,58,70,NA,NA,NA
"1497",NA,"Garrett Temple","SG",74,72,50,64,68,67,41,NA,NA,NA
"1498",NA,"Rodney McGruder","SG",74,68,55,61,67,67,36,NA,NA,NA
"1499",NA,"Milos Teodosic","PG",74,73,53,80,67,52,40,NA,NA,NA
"1500",NA,"Cedi Osman","SG",74,71,58,68,69,61,52,NA,NA,NA
"1501",NA,"Daniel Theis","C",74,64,66,47,62,66,76,NA,NA,NA
"1502",NA,"Bismack Biyombo","C",74,44,58,40,64,65,78,NA,NA,NA
"1503",NA,"Yogi Ferrell","PG",74,79,46,73,71,48,39,NA,NA,NA
"1504",NA,"Dante Exum","PG",74,65,49,77,72,62,39,NA,NA,NA
"1505",NA,"Royce O'Neale","SF",74,73,61,59,67,61,52,NA,NA,NA
"1506",NA,"Emmanuel Mudiay","PG",74,63,58,73,76,57,47,NA,NA,NA
"1507",NA,"Jerian Grant","PG",74,67,52,82,69,56,38,NA,NA,NA
"1508",NA,"Cory Joseph","PG",74,71,50,75,68,63,42,NA,NA,NA
"1509",NA,"Glenn Robinson III","SF",74,71,64,47,66,57,43,NA,NA,NA
"1510",NA,"Langston Galloway","SG",74,74,50,67,69,52,36,NA,NA,NA
"1511",NA,"Stanley Johnson","SF",74,69,52,51,72,69,50,NA,NA,NA
"1512",NA,"Al-Farouq Aminu","PF",74,62,59,51,67,69,73,NA,NA,NA
"1513",NA,"Ian Mahinmi","C",74,41,64,38,61,67,75,NA,NA,NA
"1514",NA,"Quinn Cook","PG",74,79,51,72,68,45,36,NA,NA,NA
"1515",NA,"Patrick Patterson","PF",74,64,63,37,66,70,51,NA,NA,NA
"1516",NA,"James Ennis","SF",74,71,64,53,63,61,50,NA,NA,NA
"1517",NA,"Brandon Knight","PG",74,70,53,76,75,56,36,NA,NA,NA
"1518",NA,"Derrick Rose","PG",74,71,56,73,80,55,40,NA,NA,NA
"1519",NA,"Anthony Tolliver","PF",74,73,61,48,60,54,55,NA,NA,NA
"1520",NA,"Tyus Jones","PG",74,77,51,77,66,55,37,NA,NA,NA
"1521",NA,"Norman Powell","SF",74,69,54,66,73,64,45,NA,NA,NA
"1522",NA,"Jon Leuer","PF",74,65,69,46,59,51,73,NA,NA,NA
"1523",NA,"Mikal Bridges","SG",74,71,58,61,74,66,49,NA,NA,NA
"1524",NA,"Ivica Zubac","C",73,50,64,42,57,49,78,NA,NA,NA
"1525",NA,"Lonnie Walker IV","SG",73,68,59,64,77,60,35,NA,NA,NA
"1526",NA,"Marquese Chriss","PF",73,60,66,41,72,61,71,NA,NA,NA
"1527",NA,"Evan Turner","SF",73,66,58,67,72,59,49,NA,NA,NA
"1528",NA,"Maurice Harkless","SF",73,56,57,49,69,67,52,NA,NA,NA
"1529",NA,"Kevin Knox","SF",73,66,63,55,73,60,48,NA,NA,NA
"1530",NA,"Jose Calderon","PG",73,75,48,79,64,49,33,NA,NA,NA
"1531",NA,"Emeka Okafor","C",73,47,62,27,59,65,80,NA,NA,NA
"1532",NA,"Jahlil Okafor","C",73,50,75,48,66,48,62,NA,NA,NA
"1533",NA,"Juan Hernangomez","PF",73,64,63,50,66,57,64,NA,NA,NA
"1534",NA,"Darius Miller","SF",73,76,53,49,67,48,34,NA,NA,NA
"1535",NA,"Solomon Hill","SF",73,60,54,56,70,64,66,NA,NA,NA
"1536",NA,"Maxi Kleber","PF",73,66,67,41,59,54,65,NA,NA,NA
"1537",NA,"Jarrell Martin","PF",73,67,65,41,59,48,66,NA,NA,NA
"1538",NA,"Timofey Mozgov","C",73,52,65,35,57,62,69,NA,NA,NA
"1539",NA,"Terrence Ross","SF",73,71,60,57,69,60,40,NA,NA,NA
"1540",NA,"Ron Baker","SG",73,73,45,70,67,66,35,NA,NA,NA
"1541",NA,"Frank Ntilikina","PG",73,65,48,75,70,68,36,NA,NA,NA
"1542",NA,"Joakim Noah","C",73,32,49,52,63,70,83,NA,NA,NA
"1543",NA,"Ben McLemore","SG",73,68,64,59,73,55,43,NA,NA,NA
"1544",NA,"Malik Monk","SG",73,71,60,67,75,56,35,NA,NA,NA
"1545",NA,"Miles Bridges","SF",73,69,64,65,74,55,48,NA,NA,NA
"1546",NA,"Ante Zizic","C",73,45,65,35,63,56,79,NA,NA,NA
"1547",NA,"Shai Gilgeous-Alexander","PG",73,63,62,77,76,65,42,NA,NA,NA
"1548",NA,"Robert Williams","PF",73,36,65,39,67,66,75,NA,NA,NA
"1549",NA,"Shelvin Mack","PG",73,71,47,75,74,56,40,NA,NA,NA
"1550",NA,"Wayne Selden JR.","SG",73,74,59,63,68,52,33,NA,NA,NA
"1551",NA,"Marshon Brooks","SG",73,73,61,59,71,54,42,NA,NA,NA
"1552",NA,"Vince Carter","SF",73,69,61,60,65,57,49,NA,NA,NA
"1553",NA,"Tony Snell","SF",73,71,54,58,70,64,38,NA,NA,NA
"1554",NA,"Matthew Dellavedova","PG",73,66,43,76,71,60,36,NA,NA,NA
"1555",NA,"Justin Anderson","SF",72,60,54,56,79,62,60,NA,NA,NA
"1556",NA,"Ivan Rabb","PF",72,50,66,39,66,52,75,NA,NA,NA
"1557",NA,"Sindarius Thornwell","SG",72,76,51,55,68,57,48,NA,NA,NA
"1558",NA,"David Nwaba","SG",72,64,56,49,73,71,57,NA,NA,NA
"1559",NA,"Iman Shumpert","SG",72,66,51,60,77,64,49,NA,NA,NA
"1560",NA,"Grayson Allen","SG",72,73,53,68,73,59,32,NA,NA,NA
"1561",NA,"Raul Neto","PG",72,68,49,73,72,61,36,NA,NA,NA
"1562",NA,"Luol Deng","SF",72,54,60,55,65,70,55,NA,NA,NA
"1563",NA,"Moritz Wagner","PF",72,60,64,43,70,54,69,NA,NA,NA
"1564",NA,"Dorian Finney-Smith","SF",72,66,56,53,66,61,52,NA,NA,NA
"1565",NA,"Devin Harris","PG",72,66,46,79,70,50,33,NA,NA,NA
"1566",NA,"Malik Beasley","SG",72,72,62,52,73,55,39,NA,NA,NA
"1567",NA,"Jared Dudley","PF",72,71,52,57,65,67,47,NA,NA,NA
"1568",NA,"Ian Clark","SG",72,73,50,56,64,48,34,NA,NA,NA
"1569",NA,"Doug McDermott","SF",72,69,63,49,58,48,41,NA,NA,NA
"1570",NA,"Cheick Diallo","C",72,44,66,34,67,53,76,NA,NA,NA
"1571",NA,"Alexis Ajinca","C",72,50,62,36,47,56,74,NA,NA,NA
"1572",NA,"Zhaire Smith","SG",72,59,57,55,79,67,46,NA,NA,NA
"1573",NA,"Donte Divincenzo","SG",72,66,53,70,75,58,36,NA,NA,NA
"1574",NA,"Brad Wanamaker","SG",72,71,57,57,67,44,39,NA,NA,NA
"1575",NA,"Jerome Robinson","SG",72,71,53,71,72,54,37,NA,NA,NA
"1576",NA,"Alex Abrines","SG",72,72,59,53,69,53,38,NA,NA,NA
"1577",NA,"Jodie Meeks","SG",72,71,56,54,71,56,40,NA,NA,NA
"1578",NA,"Jacob Evans III","SF",72,66,58,61,74,65,52,NA,NA,NA
"1579",NA,"Dragan Bender","PF",72,60,64,50,69,59,50,NA,NA,NA
"1580",NA,"James Nunnally","SF",72,76,52,53,65,46,32,NA,NA,NA
"1581",NA,"Aaron Holiday","PG",72,73,48,74,71,59,34,NA,NA,NA
"1582",NA,"Luke Kennard","SG",72,79,52,57,63,45,42,NA,NA,NA
"1583",NA,"Bryn Forbes","SG",72,75,53,54,65,46,32,NA,NA,NA
"1584",NA,"Dante Cunningham","SF",71,61,61,52,61,63,56,NA,NA,NA
"1585",NA,"Troy Brown Jr.","SG",71,56,58,71,72,64,56,NA,NA,NA
"1586",NA,"Josh Okogie","SG",71,63,50,62,76,63,40,NA,NA,NA
"1587",NA,"Meyers Leonard","C",71,70,52,37,56,51,66,NA,NA,NA
"1588",NA,"Nik Stauskas","SG",71,71,53,61,63,48,41,NA,NA,NA
"1589",NA,"Kevon Looney","PF",71,51,63,50,67,62,67,NA,NA,NA
"1590",NA,"Dzanan Musa","SF",71,67,58,57,68,55,33,NA,NA,NA
"1591",NA,"Kevin Huerter","SG",71,70,52,67,70,57,43,NA,NA,NA
"1592",NA,"Derrick Jones Jr.","SF",71,52,61,50,74,58,57,NA,NA,NA
"1593",NA,"Chandler Hutchison","SG",71,63,57,55,71,61,61,NA,NA,NA
"1594",NA,"Deandre Liggins","SG",71,55,49,64,67,72,42,NA,NA,NA
"1595",NA,"T.J. Leaf","PF",71,69,64,47,63,50,59,NA,NA,NA
"1596",NA,"Khem Birch","C",71,36,60,31,68,65,78,NA,NA,NA
"1597",NA,"Justin Jackson","SF",71,69,53,55,70,50,40,NA,NA,NA
"1598",NA,"Sam Dekker","SF",71,60,58,53,70,52,53,NA,NA,NA
"1599",NA,"Omari Spellman","PF",71,57,64,35,67,59,67,NA,NA,NA
"1600",NA,"Pat Connaughton","SG",71,75,53,49,71,48,44,NA,NA,NA
"1601",NA,"Thon Maker","C",71,66,62,43,68,56,57,NA,NA,NA
"1602",NA,"Landry Shamet","PG",71,70,51,74,73,48,34,NA,NA,NA
"1603",NA,"Cristiano Felicio","C",71,47,65,34,69,52,72,NA,NA,NA
"1604",NA,"Cameron Payne","PG",71,71,46,72,68,52,37,NA,NA,NA
"1605",NA,"D.J. Wilson","PF",70,62,61,54,66,56,60,NA,NA,NA
"1606",NA,"Sterling Brown","SG",70,74,52,56,65,57,57,NA,NA,NA
"1607",NA,"Tyler Dorsey","SG",70,72,47,59,71,47,40,NA,NA,NA
"1608",NA,"Miles Plumlee","C",70,39,59,37,65,61,68,NA,NA,NA
"1609",NA,"Wesley Johnson","SF",70,63,60,51,70,59,45,NA,NA,NA
"1610",NA,"Harry Giles","C",70,51,62,52,64,55,74,NA,NA,NA
"1611",NA,"Frank Mason","PG",70,71,47,71,71,48,38,NA,NA,NA
"1612",NA,"Torrey Craig","SF",70,69,52,48,60,61,61,NA,NA,NA
"1613",NA,"Frank Jackson","PG",70,68,52,60,74,53,34,NA,NA,NA
"1614",NA,"Isaiah Taylor","PG",70,60,50,72,75,48,33,NA,NA,NA
"1615",NA,"Khyri Thomas","SG",70,59,48,60,73,66,38,NA,NA,NA
"1616",NA,"Zach Collins","PF",70,51,67,37,66,59,62,NA,NA,NA
"1617",NA,"Justin Patton","C",70,50,64,36,64,61,62,NA,NA,NA
"1618",NA,"Timothe Luwawu-Cabarrot","SG",70,57,59,63,73,59,40,NA,NA,NA
"1619",NA,"Sviatoslav Mykhailiuk","SG",70,72,51,58,70,50,57,NA,NA,NA
"1620",NA,"Elie Okobo","PG",70,67,48,71,71,59,36,NA,NA,NA
"1621",NA,"Hamidou Diallo","SG",70,56,52,60,75,58,43,NA,NA,NA
"1622",NA,"Derrick White","PG",69,65,54,65,74,55,51,NA,NA,NA
"1623",NA,"Quincy Pondexter","SF",69,59,56,50,60,66,44,NA,NA,NA
"1624",NA,"Terrance Ferguson","SF",69,64,60,55,67,57,39,NA,NA,NA
"1625",NA,"Gary Trent Jr.","SG",69,69,56,56,76,58,37,NA,NA,NA
"1626",NA,"Jalen Brunson","PG",69,68,55,72,70,51,33,NA,NA,NA
"1627",NA,"Shaquille Harrison","PG",69,59,55,71,74,59,41,NA,NA,NA
"1628",NA,"C.J. Williams","SG",69,72,49,59,65,53,38,NA,NA,NA
"1629",NA,"Michael Carter-Williams","PG",69,49,56,73,71,68,51,NA,NA,NA
"1630",NA,"Malachi Richardson","SG",69,68,55,54,71,54,39,NA,NA,NA
"1631",NA,"Caleb Swanigan","PF",69,53,65,44,55,47,73,NA,NA,NA
"1632",NA,"Damian Jones","C",69,39,60,34,67,53,67,NA,NA,NA
"1633",NA,"Damian Jones","C",69,39,60,34,67,53,67,NA,NA,NA
"1634",NA,"Jake Layman","SF",69,61,54,52,67,57,41,NA,NA,NA
"1635",NA,"Jason Smith","C",69,60,58,35,55,57,60,NA,NA,NA
"1636",NA,"Jonah Bolden","PF",69,53,61,55,70,65,63,NA,NA,NA
"1637",NA,"Devonte Graham","PG",69,69,51,68,70,55,35,NA,NA,NA
"1638",NA,"Henry Ellenson","PF",69,56,61,47,62,47,65,NA,NA,NA
"1639",NA,"Tyler Lydon","PF",69,65,62,51,68,58,56,NA,NA,NA
"1640",NA,"Treveon Graham","SG",69,71,57,46,67,54,46,NA,NA,NA
"1641",NA,"Lance Thomas","SF",69,63,55,52,63,59,42,NA,NA,NA
"1642",NA,"Damyean Dotson","SG",69,65,54,55,70,52,48,NA,NA,NA
"1643",NA,"Wesley Iwundu","SF",69,60,58,56,67,58,46,NA,NA,NA
"1644",NA,"Tony Bradley","C",69,43,65,40,59,56,70,NA,NA,NA
"1645",NA,"Guerschon Yabusele","PF",69,65,65,52,70,48,62,NA,NA,NA
"1646",NA,"Deandre Bembry","SF",69,61,56,67,66,58,43,NA,NA,NA
"1647",NA,"Dakari Johnson","C",69,49,63,38,62,56,66,NA,NA,NA
"1648",NA,"Furkan Korkmaz","SF",69,68,55,41,67,50,48,NA,NA,NA
"1649",NA,"Antonio Blakeney","SG",69,70,51,55,72,46,39,NA,NA,NA
"1650",NA,"Jerryd Bayless","PG",69,68,51,62,70,46,34,NA,NA,NA
"1651",NA,"Thomas Bryant","C",68,50,64,42,66,54,66,NA,NA,NA
"1652",NA,"Anfernee Simons","SG",68,61,50,67,71,49,31,NA,NA,NA
"1653",NA,"Wade Baldwin","PG",68,60,54,71,71,56,40,NA,NA,NA
"1654",NA,"Mitchell Robinson","C",68,39,58,38,58,60,73,NA,NA,NA
"1655",NA,"Jevon Carter","PG",68,61,44,69,72,66,34,NA,NA,NA
"1656",NA,"Bruce Brown","SG",68,62,48,63,75,56,47,NA,NA,NA
"1657",NA,"Ray Spalding","C",68,47,62,46,62,61,69,NA,NA,NA
"1658",NA,"Jarred Vanderbilt","SF",68,43,58,52,69,64,67,NA,NA,NA
"1659",NA,"Isaiah Hartenstein","C",68,54,61,49,64,54,66,NA,NA,NA
"1660",NA,"Davon Reed","SG",68,62,49,55,70,62,40,NA,NA,NA
"1661",NA,"Omer Asik","C",68,35,56,36,59,60,68,NA,NA,NA
"1662",NA,"Semi Ojeleye","PF",68,61,66,50,73,49,58,NA,NA,NA
"1663",NA,"Dwayne Bacon","SF",68,63,61,49,69,44,49,NA,NA,NA
"1664",NA,"Monte Morris","PG",68,63,43,76,67,50,34,NA,NA,NA
"1665",NA,"Ike Anigbogu","PF",68,36,58,29,64,63,69,NA,NA,NA
"1666",NA,"Edmond Sumner","SG",67,52,57,60,73,53,37,NA,NA,NA
"1667",NA,"Kyle Singler","SF",67,59,54,55,62,59,48,NA,NA,NA
"1668",NA,"Abdel Nader","SF",67,63,53,46,68,50,40,NA,NA,NA
"1669",NA,"Rodions Kurucs","SF",67,64,51,51,67,53,41,NA,NA,NA
